ID,User,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
846856154437312512,IrisDM7,2017-03-28 22:46:55,"RT @iunida: ¿Haces bromas sobre Carrero Blanco? Pues a la cárcel.
¿Te burlas de las víctimas del franquismo? Bah, no es para tanto. https:/…",281,445,12846,1982,Greenland,en extinción
846852774637834240,prazadorei,2017-03-28 22:33:29,Hoxe lin unha polémica por un qué fixo coñas cos tuiteros imputados polas bromas de Carrero Blanco. Creo que é o metatuiter.,359,374,16236,3788,Madrid,"Vigo, Pontevedra, Galiza."
846852570215845889,ANTONIACUE,2017-03-28 22:32:41,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",1674,1668,220947,17784,,ESPAÑA
846851111130730496,MadeInYW,2017-03-28 22:26:53,"En los cursos de piloto, se estudia a Carrero Blanco https://t.co/37YnmuYZqC",232,2760,49912,25979,Pacific Time (US & Canada),Nowhere
846850236702187521,KARLOSGARCIA75,2017-03-28 22:23:24,"RT @norcoreano: Carrero Blanco vuelve a ser TT, y además uno de los más altos.",221,403,34119,46830,,
846847544814702592,bette_noir__,2017-03-28 22:12:43,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,2764,1269,59702,24324,Athens,
846846973521149952,penefurtivo,2017-03-28 22:10:26,RT @yanina_rubia: Vivimos en un país en el que no puedes tuitear chistes sobre Carrero Blanco pero sí poner en tu biografía que eres hitler…,107,36,164,629,,Jaén
846845658187403265,Aidape_96,2017-03-28 22:05:13,"¿por qué dicen que los negros son superiores física... — NO SE DICE EXPLOTADO, SE DICE CARRERO BLANCO. https://t.co/z3y1YaAoTT",633,664,11795,6266,London,Fleet Street
846844051282280448,bobfabulosa,2017-03-28 21:58:50,"A la cárcel por hacer chistes de Carrero Blanco, justicia, #FREEYUYEE no merece https://t.co/FCHR6ln1Mj",294,428,11378,11392,Athens,Talavera no es España.
846844004453044227,CayedoggPs4,2017-03-28 21:58:38,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",407,402,20110,2961,,Las Torres Gemelas
846843409700663297,raeworld11,2017-03-28 21:56:17,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",92,81,2509,3199,Madrid,
846842631531454464,42franmarma,2017-03-28 21:53:11,"RT @SiPeroNo1: En España, cuando hablan del pacto antiterrorista de PP y PSOE, se refieren a encarcelar a tuiteros por hacer chistes sobre…",1996,2136,87922,36311,Belgrade,"Andalucía, sevilla"
846841238036910081,PewPewGrrrl,2017-03-28 21:47:39,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",501,8842,420056,275657,Madrid,veganismo o barbarie Ⓥ
846840583721242626,zakhidgtg9bog,2017-03-28 21:45:03,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",31,7,329,273,,
846840294318444544,LittleOne_Beibi,2017-03-28 21:43:54,Se empieza con un chiste de Carrero Blanco y se acaba de Pseudo-Intelectual Barbijaputera.,499,1369,44604,38271,Amsterdam,VALENCIA - MADRID.
846839619983478786,skazofrenico,2017-03-28 21:41:13,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",158,421,46801,27151,,Estamos en esto por las drogas
846839336477872128,Lourdes180679,2017-03-28 21:40:05,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",1962,1966,30301,30869,,
846839158790410240,victor_more1,2017-03-28 21:39:23,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",1195,760,26255,6209,Madrid,"Valladolid, Castilla "
846837548064411648,FranSolano,2017-03-28 21:32:59,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,579,1239,16337,1053,Madrid,Lorca
846837449603059713,PatrySanroman,2017-03-28 21:32:36,RT @NTMEP: Para la juventud que no conoce la historia de Carrero Blanco ⬇️ https://t.co/njmHpb8YgE,276,131,4979,444,,
846836738123280384,GuillemGirona,2017-03-28 21:29:46,RT @gabrielrufian: Ojalá protegieran la memoria de Companys como protegen la de Carrero Blanco.,907,372,6900,405,Athens,Girona
846836255769985028,Pardehuevos_,2017-03-28 21:27:51,"Y no entiendo que hace la policia que no hace nada, cuando se meten con Carrero Blanco si que actúan rápido.",419,998,14040,6727,Pacific Time (US & Canada),Mestalla~Stamford Bridge 
846835088415428609,celiama9,2017-03-28 21:23:13,"RT @eljueves: Hoy juzgan @kira_95 por chistes de Carrero Blanco. ¿Necesitas más motivos para que deroguen la Ley Mordaza? Aquí van
https://…",532,77,230,5,,
846834919473123328,jordigil96,2017-03-28 21:22:32,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,414,410,25934,31550,Madrid,Deepweb
846834786320748545,MathewStrat,2017-03-28 21:22:01,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,254,436,45820,74246,,The nineteenth floor
846833998366171136,Alej037,2017-03-28 21:18:53,¿Es un pájaro? ¿Es un avión? No! Es Carrero Blanco! https://t.co/fVx1I6rz5V,26,35,4275,1892,Pacific Time (US & Canada),
846833909002371072,cesvlc,2017-03-28 21:18:31,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",387,848,136476,2371,Madrid,"el Poble Sec, Barcelona"
846833789770846211,DoktorZero,2017-03-28 21:18:03,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",228,825,54828,12846,Madrid,Valenciano en Salou
846833558815719424,duotrece,2017-03-28 21:17:08,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,356,131,16118,36854,Athens,"Cataluña, España"
846833127477665794,Kid_letro,2017-03-28 21:15:25,"RT @Cisner0ss: @_infoLibre De Carrero Blanco no se puede deci ni muu.
Sbre el rey tampoco y mens d sus putitas.
Pero ella si puede no?y sn…",683,940,105800,55007,,
846832954169053184,JorgeOtolio,2017-03-28 21:14:44,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",208,118,5033,3301,Europe/Prague,"České Budějovice, Rep. Checa"
846832838653726721,AirMaxDon,2017-03-28 21:14:16,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,999,1102,112012,35973,Ljubljana,Internet
846832779539177477,Kid_letro,2017-03-28 21:14:02,"RT @alguien_neutral: @_infoLibre Magnífica frivolidad! Esto no es burlarse de las víctimas del genocidio?  Claro, como no afecta a Carrero…",683,940,105800,55007,,
846832511774789632,_ju1_,2017-03-28 21:12:58,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,1851,50071,119057,109510,Athens,"Alicante, España"
846832085549694978,Gabrielestan,2017-03-28 21:11:17,"Pues @CarmenRiolobos bromea sobre el Holocausto. Si fuese sobre Carrero Blanco ¿sería denuncia o dimisión? 

https://t.co/D6oSFw4ia0",492,816,6118,1854,Ljubljana,"Torrevieja, mi ciudad."
846831883073806336,MarioRMMM,2017-03-28 21:10:28,"@RobertoHBrito No es tan fácil, ten en cuenta que no ha tuiteado chistes de Carrero Blanco",294,293,17811,3740,Madrid,Madrid
846831311025246209,paco_cambra,2017-03-28 21:08:12,"Hola soy Carrero Blanco y esto es Jackass!!! Brutal!! 
https://t.co/52Cf7AvilG",258,265,1501,1597,Athens,
846829787620499457,DrSamoano,2017-03-28 21:02:09,"@Requeni_ un grande, sin duda. Quién era blanco también era un tal Carrero, por cierto.",430,78,4183,6277,,"Santiago de Compostela, España"
846829269489799168,surrendermin20,2017-03-28 21:00:05,"RT @rossend1963: Hoy juzgan una chica por hacer chistes sobre Carrero Blanco. Si el Almirante lo viera, se vendría arriba.",100,66,9635,3300,Madrid,BCN
846827612387377152,pablo6814,2017-03-28 20:53:30,RT @hydrosound: Y luego van y meten 1 año a @CesarStrawberry por hacer chistes de Carrero Blanco en twitter... #MarcaEspaña https://t.co/mB…,276,107,3981,1341,,"Detroit, MI"
846827251178065920,JDCarracedo,2017-03-28 20:52:04,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",1306,2030,4294,1457,Athens,"Bilbao, Euskadi"
846827001004593153,ThunderKiiwi,2017-03-28 20:51:04,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,232,783,83443,2930,Amsterdam,Monopolizando tu TL.
846826991068303360,Ygritte_Snow,2017-03-28 20:51:02,"RT @swantxo: ""A buscar aparcamiento ajjaj""

Carrero Blanco

*me la acabo de inventar pero ojalá",226,2880,157632,4298,Madrid,Pueblo Libre (País Valencià)
846825708630560769,twittaghan,2017-03-28 20:45:56,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",40,91,10416,2953,Athens,
846825610018263041,Tofol1914,2017-03-28 20:45:33,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",205,260,48029,34316,,
846825046630912008,Vii1,2017-03-28 20:43:19,"RT @swantxo: ""A buscar aparcamiento ajjaj""

Carrero Blanco

*me la acabo de inventar pero ojalá",466,434,63999,7936,Madrid,"Madrid, Vía Láctea"
846824096545607684,DeathGunMLG,2017-03-28 20:39:32,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",429,168,2384,3412,Pacific Time (US & Canada),Grand Line
846823687668060160,SBMontero,2017-03-28 20:37:55,.esto es lo que opina un tertuliano de @cope_es sobre lo de Carrero Blanco... un poco más y termina cantando el car… https://t.co/st4GK3AtW0,1255,904,54162,5263,Azores,Poldavia
846822110370631680,EnrikeTheGame,2017-03-28 20:31:38,"He puesto 13TV 15 segundos y han dicho que ""seres indeseables hacen bromas sobre la muerte de seres inocentes"" refiriéndose a Carrero Blanco",681,798,43289,31406,Madrid,Graná
846821922017038336,toled_ana,2017-03-28 20:30:54,"Vaya,no se puede bromear con Carrero Blanco pero Carmen Riolobos lo hace con las vìctimas del holocausto....doble rasero,que se dice...",43,25,439,922,,
846821732673556480,EnRoMayor,2017-03-28 20:30:08,"Una del PP hace bromas sobre el Holocausto, no pasa nada
Haces un chiste de Carrero Blanco, vas a la cárcel
Spain is different",138,175,4539,2506,Pacific Time (US & Canada),Por ahi
846821507431088129,francescoromeo4,2017-03-28 20:29:15,"RT @iunida: ""Chistes sobre Carrero Blanco, que hace 40 años eran normales, ahora son perseguidos por la justicia"" @agarzon #PolémicaPodemos…",261,104,7726,78,,España
846821484647591939,ShinMadori,2017-03-28 20:29:09,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,1120,613,212485,20515,Athens,"Side 3, SIEG ZEON!"
846821350845140993,fragmentajes,2017-03-28 20:28:37,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",224,212,13934,569,Greenland,"Bela Vista, SP"
846820556376825856,AlexPowerUp,2017-03-28 20:25:28,RT @rnrlx_bot: A hacer chistes de carrero blanco.,437,992,108446,26865,Madrid,old and bearded lady
846820512475025409,rnrlx_bot,2017-03-28 20:25:17,A hacer chistes de carrero blanco.,1,75,2773,34,Pacific Time (US & Canada),Enlightened Union
846820473753210880,SadGuts,2017-03-28 20:25:08,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,275,244,24188,20171,,"A Coruña, España"
846818409543290880,antonio_cera,2017-03-28 20:16:56,RT @hydrosound: Y luego van y meten 1 año a @CesarStrawberry por hacer chistes de Carrero Blanco en twitter... #MarcaEspaña https://t.co/mB…,121,76,1127,954,,
846817443985215488,Pablo200206,2017-03-28 20:13:06,"RT @ipulidob: Spiderman Vs Carrero Blanco. ""Se trata claramente de una broma: Spiderman no existe"".
Ahora mismo, nivelón en la Audiencia Na…",81,20,1077,248,,España
846817379132805121,Pablo200206,2017-03-28 20:12:50,"RT @sergigm87: Spiderman Vs Carrero Blanco

- ¿¿Ron?? ¿¿Harry?? Mierda, es Carrero Blanco... https://t.co/2NsRNYVtKc",81,20,1077,248,,España
846815797234274305,marioregueira,2017-03-28 20:06:33,Que facer chistes de Carrero Blanco sexa delito e dicir estas polladas non... https://t.co/NRqf4J9KaB,893,1464,9559,3334,Madrid,Galiza
846815620519878657,Janml99,2017-03-28 20:05:51,"Sois más de Arias Navarro o de Carrero Blanco?A nivel político, nada de aspiraciones personales subidas de tono, o subidas a secas #history9",115,127,3025,1352,Madrid,Der Riese
846814965059194884,Alex_Subii,2017-03-28 20:03:15,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",290,75,530,1875,,
846814082527383552,adridibasket,2017-03-28 19:59:44,RT @Omar4114: ¿Y esto no es condenable pero hacer chistes de Carrero Blanco si? https://t.co/HYZAmnXtgf,226,166,5249,1749,,gandia
846813713038487557,bilduman90,2017-03-28 19:58:16,RT @nodo50: El derecho a celebrar la muerte de Carrero Blanco https://t.co/ALmUfwIytt,189,564,141592,100,,
846813574853021696,pepipussa,2017-03-28 19:57:43,"RT @SiPeroNo1: En España, cuando hablan del pacto antiterrorista de PP y PSOE, se refieren a encarcelar a tuiteros por hacer chistes sobre…",224,129,7991,310,,BDN
846813359387348992,Greevilr,2017-03-28 19:56:52,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",1352,548,26849,16638,Amsterdam,"Écija, España"
846812870075715584,RunemasterLiam,2017-03-28 19:54:55,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",361,333,5247,4107,Amsterdam,Mordor del sur
846810308136095744,FernandoVega98,2017-03-28 19:44:45,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",202,265,6084,3242,,La Isla
846810212820488192,Sandrii_kitty,2017-03-28 19:44:22,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",177,181,16559,993,Madrid,Somewhere in Neverland
846809248289968128,ChibiYoru,2017-03-28 19:40:32,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",148,615,99909,80552,Madrid,Dun Modr -  EU
846807053200953348,PedroDuranGonz3,2017-03-28 19:31:49,Dicen las malas lenguas que Carrero Blanco era negro...(cuando lo sacaron del coche..?),298,142,703,264,,"Sedaví, España"
846807039301046274,arathodic,2017-03-28 19:31:45,RT @Sara_gra: 22/03: Juicio contra @kira_95 por chistes de Carrero Blanco. La Fiscalía rebaja la petición de dos años y seis meses a un año…,2207,1272,36260,26402,Madrid,
846807028127404032,TonnyWanna,2017-03-28 19:31:43,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,356,255,6338,4166,Greenland,"Llegando, a dos paradas."
846806278131372032,FaidiFawaz,2017-03-28 19:28:44,RT @PANAIR1964: @rcabrero75 @marianorajoy por eso se castiga hablar mal de Carrero Blanco. Estamos en el post-franquismo.,73,37,1420,117,,
846805038580350976,duotrece,2017-03-28 19:23:48,RT @Sara_gra: 22/03: Juicio contra @kira_95 por chistes de Carrero Blanco. La Fiscalía rebaja la petición de dos años y seis meses a un año…,356,131,16118,36854,Athens,"Cataluña, España"
846803276943233033,SniffyDiffy,2017-03-28 19:16:48,RT @siaucame: ¿Esto se puede considerar como chiste sobre Carrero Blanco? Pregunto. https://t.co/RZBsufbN0m,732,1611,39071,19790,Amsterdam,"Johannesburgo, Sudáfrica"
846802848394436609,Byeluque,2017-03-28 19:15:06,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",53,37,4100,3904,,
846802832682598401,robergomez_23,2017-03-28 19:15:02,@Bibirona01 Lo de que ETA le pagó el viaje a la Luna a Carrero Blanco,38,19,400,129,,
846802828307955714,ItzZuga,2017-03-28 19:15:01,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",219,3134,11920,32244,Amsterdam,"Vigo, Spain"
846802103486025728,JinxedLilith,2017-03-28 19:12:08,RT @suggarmarxist: &gt;araña por unos chistes de carrero blanco. Recibió bastante apoyo y tal y se suponía que hoy iba a declarar.,465,927,50953,8986,Belgrade,Quin Decim
846801646231408641,HyDrAxX_,2017-03-28 19:10:19,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",612,77,1079,312,Madrid,404 error
846801371856818176,carmancobain,2017-03-28 19:09:14,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",33,198,2811,184,,
846801324566073346,Stoyhastaelpelo,2017-03-28 19:09:03,RT @LuchaxRojas: Este no sera juzgado como los chistes de carrero blanco ya que es un facha y entre ellos se protegen #malditosfachasdemier…,666,904,60002,51448,Pacific Time (US & Canada),
846801316294938625,ines_saez,2017-03-28 19:09:01,"RT @JoaquimBoschGra: Contar chistes sobre Carrero es reírse de una dictadura, sin que implique apoyar al terrorismo.Lo digo en AlRojoVivo h…",1535,736,27664,4825,Madrid,València
846801301170212866,Alej037,2017-03-28 19:08:57,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",26,35,4275,1892,Pacific Time (US & Canada),
846800921564712960,Razvieu,2017-03-28 19:07:27,"RT @kira_95: Me pide el fiscal 2 años y 6 meses de cárcel más 3 años de libertad vigilada por chistes de Carrero Blanco. Sólo eso, chistes…",683,9018,40487,24,Madrid,Raz Van Bass / Raz Van Buuren
846800798650683394,PANAIR1964,2017-03-28 19:06:57,@rcabrero75 @marianorajoy por eso se castiga hablar mal de Carrero Blanco. Estamos en el post-franquismo.,166,76,12501,1720,Pacific Time (US & Canada),
846800339873484803,reydecobos,2017-03-28 19:05:08,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",294,146,7496,4632,Madrid,cáceres
846800222441345024,accaro77,2017-03-28 19:04:40,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",605,273,6126,18945,,
846799967045996544,robotronk1,2017-03-28 19:03:39,@Aquel_Coche @sara_vmartin y tú no hagas tuics sobre Carrero Blanco que nos vas a enchironar.,947,2363,18026,21560,Pacific Time (US & Canada),LibreSpain 
846799017271083008,admora_in,2017-03-28 18:59:53,"RT @HogarSocialMad: Buscamos al autor de este chiste sobre el astronauta Carrero Blanco. Avisaremos a nuestros camaradas fiscales, polis y…",111,37,8854,6835,,
846797058044547073,DaviidA99,2017-03-28 18:52:06,1. Chistes de Carrero Blanco,90,30,5039,2995,Amsterdam,Where amazing happens.
846797039283257344,Marcosm107,2017-03-28 18:52:01,Me ha gustado un vídeo de @YouTube (https://t.co/BdPLkfs77t - Soak - Carrero Blanco).,563,368,12500,11562,Athens,"Dada Land, Dreambeach."
846796434372509697,_Nachop,2017-03-28 18:49:37,"A carrero blanco le asesino la ETA, ahora te parece... — No he dicho que me parezca correcta la ETA, he dich... https://t.co/mw6upR3AQI",273,367,22878,24716,Pacific Time (US & Canada),He/him
846795844317827072,carralportas,2017-03-28 18:47:16,"RT @HogarSocialMad: Buscamos al autor de este chiste sobre el astronauta Carrero Blanco. Avisaremos a nuestros camaradas fiscales, polis y…",54,38,5276,6241,,Na miña casa
846795636741734400,LaLauriRudie,2017-03-28 18:46:27,RT @hydrosound: Y luego van y meten 1 año a @CesarStrawberry por hacer chistes de Carrero Blanco en twitter... #MarcaEspaña https://t.co/mB…,1113,459,21167,13833,Hawaii,
846795341726957569,sergiokfe,2017-03-28 18:45:16,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",322,171,8614,4456,Belgrade,
846795335204835328,LuchaxRojas,2017-03-28 18:45:15,Este no sera juzgado como los chistes de carrero blanco ya que es un facha y entre ellos se protegen… https://t.co/lkAJ5jZsnh,1164,476,3208,1371,,España
846795074503692288,LynnxNarwhal,2017-03-28 18:44:13,Y mandando a gente a la cárcel por chistes de carrero blanco https://t.co/MEXWvReshw,657,463,13421,19133,Pacific Time (US & Canada),INTP
846794665974288384,DEF_CON_DOS,2017-03-28 18:42:35,RT @hydrosound: Y luego van y meten 1 año a @CesarStrawberry por hacer chistes de Carrero Blanco en twitter... #MarcaEspaña https://t.co/mB…,488,12986,17825,9177,Amsterdam,Madrid (Sur de Europa)
846792791502049280,nxadt,2017-03-28 18:35:08,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",733,1873,71165,26756,Madrid,"Roma, pero a veces en Pamplona"
846792772376018945,telo_azul,2017-03-28 18:35:04,"RT @Aquel_Coche: Si haces una función de títeres en la que sale un rapero tuiteando sobre Carrero Blanco, se reinstaura automáticamente la…",642,1733,74289,63748,,En el culo del mundo(me perdí)
846791147339075584,MiGulag,2017-03-28 18:28:36,"Iba Carrero Blanco en su coche y...

¡PUM!

Se convirtió en Chocapic",82,37,1877,923,Pacific Time (US & Canada),
846790922520154112,ndres_reche,2017-03-28 18:27:43,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,376,377,13516,28692,Ljubljana,¿Crítico? Será de texto. 
846790571691851778,pauwinchestah,2017-03-28 18:26:19,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",661,910,127708,61725,Madrid,#BLM ♐/bi/CM @circulocolibri
846790447687184385,LectoraDolores,2017-03-28 18:25:49,"RT @Accountable2019: Decid a Spiderman que ya no puede hacer chistes sobre Carrero Blanco porque le meten en la cárcel
#Censurados
#Dignida…",142,116,199,232,,
846789591004839936,cruatanam,2017-03-28 18:22:25,@silviamxndarina @CuriousCatMe solo esto. Jaque mate Carrero Blanco,137,99,3932,7189,Pacific Time (US & Canada),"Cádiz, Andalucía"
846789142843416579,N_Band,2017-03-28 18:20:38,"RT @Accountable2019: Decid a Spiderman que ya no puede hacer chistes sobre Carrero Blanco porque le meten en la cárcel
#Censurados
#Dignida…",367,357,641,772,,Truth-through-fiction Land
846789110631149568,Jorge_malus,2017-03-28 18:20:31,"RT @Accountable2019: Decid a Spiderman que ya no puede hacer chistes sobre Carrero Blanco porque le meten en la cárcel
#Censurados
#Dignida…",145,46,8471,5639,Amsterdam,
846788977936023552,aforteso,2017-03-28 18:19:59,"Excelente artículo sobre Carrero Blanco, su trayectoria, parábola y ascenso bien merece un estudio de balística.... https://t.co/pCPVM6Lxun",1254,651,6557,624,Athens,
