ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
laug759,laug759,236,132,7684,7009,,Galicia Canibal
eugeniauxia,eugeniauxia,520,1231,228311,1072,Amsterdam,
humberwiner17,humberwiner17,1068,299,4511,11607,,"Andalucía, España"
mediobelen,mediobelen,62,100,5987,872,,
mcarmen1953,mcarmen1953,93,10,1831,109,,
VeryMadLex,VeryMadLex,205,260,37129,16395,Pacific Time (US & Canada),D4C- Love Train
alerodri23,alerodri23,8,5,104,44,,Vigo
richar,richar,149,232,4454,1251,Pacific Time (US & Canada),"Los Angeles, CA"
AlbertoConchaM,AlbertoConchaM,566,380,23964,9422,,Galicia
AriCelorio,AriCelorio,2012,1008,39839,39745,London,León (España)
Tweela_,Tweela_,1213,469,30176,25856,Madrid,"Barcelona, España"
VilarEstevez,VilarEstevez,78,117,4003,410,Athens,
OSORIO129,OSORIO129,219,157,18445,12415,Athens,"Madrid, Comunidad de Madrid"
_rudegirl8_,_rudegirl8_,282,487,64686,50764,Athens,"Reus, España"
RicBor_3,RicBor_3,134,49,9104,3013,Madrid,
martirioalvarez,martirioalvarez,51,61,4229,2199,Madrid,Fuera de Garantía
xpombo,xpombo,1324,1071,54190,597,Madrid,Pasaia
ScottPoncet,ScottPoncet,600,277,8241,2197,,Viviendo en Cadiz aversimemuer
punktumaca,punktumaca,286,929,32056,32508,Pacific Time (US & Canada),BCN ☭ 
KrysEtc,KrysEtc,145,143,6937,1051,,
Aguamarina65,Aguamarina65,550,200,772,21,Athens,Málaga
Omar4114,Omar4114,433,298,13296,1516,Madrid,Gargantua 
DiegoMzmn,DiegoMzmn,375,69,5715,2615,Madrid,The Rice Fields
ARRECIA,ARRECIA,204,32,2899,4106,Madrid,"Sydney, New South Wales"
lucy96lugo,lucy96lugo,238,182,16211,557,,
MICE_FACTORY,MICE_FACTORY,2214,1336,16215,9158,Bern,Anywhere
SalvadorPerucho,SalvadorPerucho,102,119,26503,564,Athens,Alcantera de Xuquer - València
carlosscid,carlosscid,191,289,34831,442,Madrid,Sevilla
esquivando,esquivando,53,96,13265,4799,Madrid,
MarinaGarcia_14,MarinaGarcia_14,1241,716,13602,3094,Athens, (Girl in a suitcase) Avilés
ciuda_co,ciuda_co,211,23,589,2,,Españastan
SRAM7777,SRAM7777,302,247,21298,1269,,
Josepbenaiges,Josepbenaiges,610,463,5045,3333,Athens,Cabra Feixet - El Perelló
lulu6019,lulu6019,934,594,33956,18210,Amsterdam,
iuogijares,iuogijares,190,272,16423,20,Athens,Ogíjares (Granada)
JuanLlobell,JuanLlobell,189,225,47809,56234,Madrid,Comunidad Valenciana
voygliz_,voygliz_,110,68,12243,16332,Pacific Time (US & Canada),
fra1malo,fra1malo,793,1198,40985,64482,Madrid,República Catalana 
pirulo_rivera,pirulo_rivera,441,25,1954,431,,Huelva España
rcko3,rcko3,2133,2209,198777,27371,,
juanXupino,juanXupino,180,205,2280,2334,,En mi puta casa city
MolleEstrella,MolleEstrella,2433,943,4861,1471,,
ximoilicitano14,ximoilicitano14,847,583,8656,5668,,
AdrianCarPal,AdrianCarPal,349,503,24568,7829,,Sevilla 
bufetalmeida,bufetalmeida,17,32028,58000,5503,Madrid,Spain
serdeluc,serdeluc,1348,333,2327,85,,"Madrid, Comunidad de Madrid"
FaustodelaCalle,FaustodelaCalle,705,617,10806,3027,Athens,
AcostaRoux,AcostaRoux,21,0,4,4,,
Jonathan_HG91,Jonathan_HG91,3359,3245,481864,78225,Amsterdam,Sanlúcar de Barrameda (Cádiz)
isaelbal,isaelbal,492,2301,16175,1788,,
MarianneRants,MarianneRants,494,690,76438,33741,Madrid,Octopus's Garden in the shade
RebelinAluminio,RebelinAluminio,3606,4032,721612,20261,Athens,"La Coruña, Galicia"
EsquerdaUnida,EsquerdaUnida,2223,8173,19542,18463,Amsterdam,Galicia
IsaAranjuez,IsaAranjuez,98,19765,821695,101332,Greenland,Málaga
cpugena,cpugena,1447,916,54849,28760,Madrid,
IUBaena,IUBaena,863,942,21856,2506,,"Baena, España"
JovenesIU_Cant,JovenesIU_Cant,453,843,6757,39,Athens,Cantabria
iupielagos,iupielagos,119,236,5234,68,Madrid,Piélagos. Cantabria
PodemitaParis,PodemitaParis,782,249,5015,4966,Athens,"Paris, France"
JP_TheRipper,JP_TheRipper,1514,1730,67164,25758,Madrid,"San Fernando, Cádiz"
lachicadeayer61,lachicadeayer61,1195,893,23140,3270,,
PakoBree,PakoBree,61,210,47860,15163,Madrid,Debajo de la cama de tu madre
iunida,iunida,9408,473194,67744,17714,Madrid,
Josecrimi,Josecrimi,424,491,6327,899,Madrid,Planeta tierra
Madridista__15,Madridista__15,390,189,897,79,,Santiago Bernabeu
albertshv,albertshv,121,27,1069,893,,
toroloco66,toroloco66,556,275,4793,5014,Ljubljana,
delasinia2,delasinia2,207,99,7511,738,,
sinfucio13,sinfucio13,1562,1439,18070,11372,,"Zaragoza, Aragón"
Leonalopecico,Leonalopecico,104,33,1284,619,Madrid,"Málaga, España"
xerdo_,xerdo_,70,113,3476,6847,Athens,Málaga
LineaGH,LineaGH,169,393,18913,14134,Pacific Time (US & Canada),Donostia
DaniGHSS,DaniGHSS,368,1722,60881,37550,Belgrade,
iSusans,iSusans,106,299,37158,7535,Madrid,Chasing rabbits.
CeroSacrificios,CeroSacrificios,5139,4689,297745,39156,Athens, #ComunidadParaísoFrugal
r4Bt8BK52913N2i,r4Bt8BK52913N2i,60,12,912,849,,
Belcebu__,Belcebu__,430,275,7548,2281,Pacific Time (US & Canada),@DarioPR98 es subnormal
EnriqueRPGS,EnriqueRPGS,1029,1056,25778,7728,Madrid,"Curtiguera, Suancis, Cantabria"
SvdPsyduck,SvdPsyduck,222,351,8948,13781,Pacific Time (US & Canada),Málaga
jotokk,jotokk,2332,505,4424,4263,Paris,BCN 
rimador88AE,rimador88AE,2057,664,279,123,,España
Pabloalbomata1,Pabloalbomata1,450,130,7382,7785,,
Txapilla,Txapilla,524,113,2814,1921,,
Samairi19,Samairi19,475,335,22484,17061,Athens,
atletico47,atletico47,853,1273,97126,10025,Amsterdam,Moratalaz—Madrid-España
1denmadrid,1denmadrid,243,1167,301788,134,Madrid,"Madrid, Colombia"
bebeagua60,bebeagua60,2551,4250,74367,390,,
bermeanonimo,bermeanonimo,774,254,10571,1890,Madrid,
Isinofos,Isinofos,686,749,25717,2760,Athens,
Tripolla,Tripolla,332,557,87681,11939,Athens,❝ ❞
franjaf1,franjaf1,1642,1062,35490,16055,,Asturias (Tierra)
Cristalhia,Cristalhia,92,1296,115850,50334,,
CarlosCanariete,CarlosCanariete,171,55,296,19,,
quetemuevas,quetemuevas,23616,26759,256674,16871,Pacific Time (US & Canada),Valencia  España
Xharos42,Xharos42,299,624,77904,22930,London,Santa Cruz de Memerife
Mrubih,Mrubih,184,51,973,802,,
JosoLindoso,JosoLindoso,268,1340,239967,206990,Madrid,"Valencia, España"
rojxenfadadx,rojxenfadadx,446,538,14850,10452,Ljubljana,Jaén
Fapo07,Fapo07,349,115,4820,6120,Pacific Time (US & Canada),
ivannadie,ivannadie,2028,1898,60626,27242,,
ARKAITX14_4_69,ARKAITX14_4_69,2728,506,127230,11734,Greenland,MIS DOCUMENTOS
JaviIbSa,JaviIbSa,381,170,1344,852,,"Murcia, Región de Murcia"
KoRnsdekelloggs,KoRnsdekelloggs,89,98,22605,9619,Madrid,The deep web
ChillaSaludos,ChillaSaludos,448,476,57295,10477,Greenland,Jerez-Cádiz-Borlänge
ultimoquijote2,ultimoquijote2,129,195,10419,5160,Pacific Time (US & Canada),
LoCampa,LoCampa,474,432,8998,4512,Madrid,Catalunya ll*ll
topial,topial,240,64,13826,10,Madrid,"Cádiz, España"
JavierMedina60,JavierMedina60,180,609,49580,14851,Madrid,DUI
penny__century,penny__century,164,131,281,840,Athens,
Pepmontesinos,Pepmontesinos,1346,603,12329,4694,Madrid,"Madrid, Spain"
juandeco,juandeco,595,265,14019,523,London,
mojacar12,mojacar12,140,430,121857,19758,Hawaii,
Fofi666,Fofi666,623,252,5034,3571,,"Zafra, Badajoz, Spain"
merida2068,merida2068,2395,1602,12342,3639,Pacific Time (US & Canada),"Málaga, España"
ajpoza,ajpoza,3790,4732,36377,7144,Madrid,"MAD City, IsPain."
forgasan,forgasan,244,19,899,220,,"Worcester, MA / Barcelona, CAT"
andobargon,andobargon,133,24,295,83,,
Danyoshib,Danyoshib,95,50,841,18,,
emiliaesteban,emiliaesteban,4232,2131,21767,21559,Athens,ESPAÑA
andresnosenada,andresnosenada,5123,7227,84597,26968,Madrid,Madrid
albagomez98,albagomez98,309,292,6691,11767,,Viladecans / UAB
Helerandir,Helerandir,64,49,14452,16488,Ljubljana,"Cádiz, España"
AdrianSanchezP2,AdrianSanchezP2,323,392,8475,6956,Madrid,El Morche-Costa (El Morche)
PATRICHI76,PATRICHI76,1799,1177,29829,3895,Madrid,Terrassa
El_Gran_Lama,El_Gran_Lama,153,91,4548,74,Madrid,de paseo por Pavía
NayimWwm,NayimWwm,802,192,4919,6277,,Gotham city
mrodgarw,mrodgarw,157,336,67031,22360,London,
negrumo,negrumo,1025,546,48264,779,,
tose1974,tose1974,248,68,3198,289,,
itziar_nafarroa,itziar_nafarroa,759,398,36745,48846,,
SotoSotogarci,SotoSotogarci,94,21,194,6,,
Don_RqueR,Don_RqueR,449,749,36237,2156,Greenland,Hic sunt dracones
cabell_olmos,cabell_olmos,70,49,4596,4880,,
roger8383,roger8383,0,1,103,0,,
Alejajajandro_,Alejajajandro_,205,72,2653,1799,,Bajo algun puente de Hoen
DCGCOS,DCGCOS,345,924,128594,35648,,Europa del Sur
carmencs07,carmencs07,297,358,27145,35987,,"Santander, España"
santiiago_willi,santiiago_willi,45,45,774,944,Casablanca,Las Palmas
ThiagoxSanchez,ThiagoxSanchez,884,903,40482,54852,Madrid,Asturies
larrimaho,larrimaho,1313,1326,10576,1969,Madrid,España
MariusLaAV,MariusLaAV,366,81,732,4,Madrid,
lavosqui,lavosqui,351,465,104895,3525,,
hermoso_blas,hermoso_blas,8,5,101,118,,
regaliza2003,regaliza2003,2412,3185,211316,76073,Amsterdam,Mi pintor fav: Olivier Rouault
bustamante1957,bustamante1957,134,129,7342,2441,,
MiraLomax,MiraLomax,158,111,9466,5714,,Madrid
Maurhus,Maurhus,211,30,1194,1248,,
alsajano,alsajano,434,475,107912,21137,Madrid,Corazón de #Cantabria
CarlosMartin_,CarlosMartin_,122,924,47465,1269,Madrid,
miguelangelgss,miguelangelgss,660,175,2240,39,,España
LaInesDelPerro,LaInesDelPerro,144,156,3447,2814,,Stalingrado
EscorpionPelado,EscorpionPelado,298,140,5829,2868,,Españistán.
LilianaCuadrie1,LilianaCuadrie1,111,58,4267,7392,,
PeLopez1,PeLopez1,10076,9329,338233,39649,,
spujol__,spujol__,124,79,1333,2675,,
eduardboix,eduardboix,746,166,3283,504,Madrid,Aquí
elisendapineda,elisendapineda,1691,2525,13690,6739,Amsterdam,Barcelona
dikdou,dikdou,1378,556,13657,4045,Arizona,...and you're a snot.
AsunCarretero,AsunCarretero,12982,13209,118049,33163,Madrid,Andalucía
JaviBaratech,JaviBaratech,248,250,8874,898,Madrid,Málaga
Antrodrimadro,Antrodrimadro,2660,1621,54519,199,Europe/Madrid,"Parets del Vallès, Cataluña"
AGUIARMOR,AGUIARMOR,559,361,7855,6550,,"Gáldar, Gran Canaria,España"
AuroCantero,AuroCantero,300,800,129651,54731,,Valencia
mai_keta,mai_keta,1032,433,13249,23578,Athens,"Barcelona, Catalunya"
xavirush1,xavirush1,1699,2723,45188,38819,Athens,Aldeà i catalufo 
alfonsvo,alfonsvo,489,715,29093,3725,Madrid,Barcelona-Brussel·les-OSaviñao
AnaLlames,AnaLlames,2592,2571,195429,7473,,
Feryi60837711,Feryi60837711,170,118,13006,17316,,
elgranganfo,elgranganfo,301,143,2253,1076,,Lebrija 
oscurocoba,oscurocoba,200,61,11045,119,,
IsabelCanovas76,IsabelCanovas76,437,216,24670,29456,Athens,Cerquita del Mediterraneo
jam250363,jam250363,1841,795,10972,5358,,Murcia
jorgeqim14,jorgeqim14,1050,417,14620,4301,,Mi casa
davidrod689,davidrod689,241,233,11638,18465,,
SRalmemdra,SRalmemdra,25,41,6107,5836,,
SARABAZO,SARABAZO,538,326,7636,991,,C V 
camprodon39,camprodon39,811,628,75769,37,Madrid,
AitorTala96,AitorTala96,393,380,2246,544,Pacific Time (US & Canada),Fuenlabrada
maricruzperealo,maricruzperealo,1065,673,52042,25007,,
chorizosiberico,chorizosiberico,934,1952,52672,2755,Madrid,
SiPeroNo1,SiPeroNo1,2081,48498,182384,99,Greenland,"En Babia, y a veces en la luna"
pheloponeso,pheloponeso,3849,2659,49869,34930,Madrid,Sevilla
yoghurtu_ngue,yoghurtu_ngue,2083,1146,29209,16106,Madrid,Former Republic of Xgovia
ElMorris8,ElMorris8,558,2173,4665,8367,Europe/Madrid,
Anita_brosandi,Anita_brosandi,152,74,433,966,,
periodismodebat,periodismodebat,280,279,979,108,Madrid,l'Caleta
Puzeapa,Puzeapa,249,207,7138,18843,Madrid,
xjose101,xjose101,258,301,4379,11880,Pacific Time (US & Canada),krbc/madrid(que no castilla)
AdrianMLomas,AdrianMLomas,193,238,16908,5245,,
TeresaJardi,TeresaJardi,22,43,2938,2121,,
verdugonavajas,verdugonavajas,108,73,6382,728,,
dan2rojo,dan2rojo,285,103,4257,246,Ljubljana,
Ivankhrul,Ivankhrul,888,283,16333,4820,Lisbon,Tierras de la España este
CarlosCascn,CarlosCascn,640,209,32053,4484,Pacific Time (US & Canada),
palomadiaz17,palomadiaz17,2410,2062,114429,83613,,EUSKADI
KeEscolano,KeEscolano,251,53,17928,17309,,
D_Alcazar94,D_Alcazar94,1544,335,14209,8970,Athens,
Ushiroth,Ushiroth,121,136,8308,8721,Pacific Time (US & Canada),"Málaga, España"
juliangrau,juliangrau,1634,1244,92568,90313,,"Barcelona, Catalunya"
Esquitx17,Esquitx17,1923,1920,94320,62365,Greenland,"Vilanna, Girona, Catalunya"
panarria56,panarria56,138,55,2314,5938,,
