ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
smi2th,smi2th,2017-03-25 20:24:29,RT @SenoritaPuri: La tuitera juzgada x tuit de Carrero Blanco debería basar su defensa en q lo hizo por amor y quien se encargaba del orden…,132,17,4904,79,Madrid,
rutharenasm,rutharenasm,2017-03-25 20:23:34,"@Barbijaputa bueno, no te quejes que no han hecho ningún chiste de Carrero Blanco. 
En todo hay clases: en las víctimas también",469,406,7097,11544,,
Lopez45Olivas,Lopez45Olivas,2017-03-25 20:21:17,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",1561,885,51316,5542,,
crispprz,crispprz,2017-03-25 20:20:36,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,124,458,23485,3531,London,"1131,8 km - Vigo - Genève"
vallezz1,vallezz1,2017-03-25 20:20:10,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,123,184,27168,25482,,
Srto_Suarez,Srto_Suarez,2017-03-25 20:17:38,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",299,488,22348,12668,Athens,"Gandia, España"
alex_santome,alex_santome,2017-03-25 20:17:27,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",180,193,3335,633,Pacific Time (US & Canada),
nenanenita,nenanenita,2017-03-25 20:16:59,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,381,369,119446,871,Hawaii,
pupipere,pupipere,2017-03-25 20:16:49,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",2395,2021,107335,74,Amsterdam,centelles
gomcas_9898,gomcas_9898,2017-03-25 20:16:39,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",329,127,6290,4844,,Madrid
fernandoeq,fernandoeq,2017-03-25 20:15:23,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,346,272,18204,4405,Madrid,"Huelva, España"
muxaineta,muxaineta,2017-03-25 20:15:12,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",1111,1539,62439,45392,,
ARG_Rapzzer,ARG_Rapzzer,2017-03-25 20:14:56,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,348,590,60392,73810,Hawaii,
ohkasian,ohkasian,2017-03-25 20:14:15,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,690,878,104756,16173,Madrid,madrid | hufflepuff
CeroSacrificios,CeroSacrificios,2017-03-25 20:14:12,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",5142,4685,297483,39134,Athens, #ComunidadParaísoFrugal
AuroCantero,AuroCantero,2017-03-25 20:14:11,"RT @Julvilop: Hablemos claro #Policía .. @kira_95 hace Tweets sobre Carrero Blanco, ¿Y se sienta en el banquillo? ¿Y éste ..? Viva la justi…",300,797,129373,54559,,Valencia
renegade_funk,renegade_funk,2017-03-25 20:14:05,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,101,149,8245,5944,Athens,Villacani (Cornellá)
Karol_en_Red,Karol_en_Red,2017-03-25 20:13:50,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",5321,9723,261413,14344,Ljubljana,Nearby 
JorRamGon,JorRamGon,2017-03-25 20:12:53,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",447,272,50234,11614,Madrid,
YoyasoyNaya,YoyasoyNaya,2017-03-25 20:11:01,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",787,270,8333,1074,Madrid,Tröllhatan
Albagarnie,Albagarnie,2017-03-25 20:09:24,Me esperaba un final a lo Carrero Blanco pero 👌🏻👌🏻 https://t.co/MGHbWOcVB5,935,768,11709,30222,Hawaii,En mi mundo
khantros,khantros,2017-03-25 20:09:03,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",430,223,7890,745,Paris,"Málaga, España"
josean99zgz,josean99zgz,2017-03-25 20:08:50,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",238,171,4371,1283,,"Zaragoza, Aragón"
verasiusplau,verasiusplau,2017-03-25 20:08:19,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",146,83,3273,12820,,"Palma, España"
Angeles00764703,Angeles00764703,2017-03-25 20:07:25,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",2116,1540,27206,30,,"Oviedo, España"
AndresMembrado,AndresMembrado,2017-03-25 20:06:58,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",356,162,9172,628,Athens,Moody
jrioukaris,jrioukaris,2017-03-25 20:06:32,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",85,133,3254,1292,,Andaluzía || Canadá
K0ba1n,K0ba1n,2017-03-25 20:06:22,"RT @teoremaabsurdo: A las dos hay que adelantar el reloj hasta las tres. Excepto si tuiteas algo sobre Carrero Blanco, entonces tienes que…",295,73,2293,187,London,
borgyomail,borgyomail,2017-03-25 20:05:32,"RT @nn_dgg: Vamos, que se limitan a meter ""Carrero Blanco"" en el buscador y empurar por orden de resultados. https://t.co/N0Jo97HMMg",266,62,9109,15994,,
PandaIntensifie,PandaIntensifie,2017-03-25 20:03:44,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",349,329,9556,4579,Amsterdam,"Massachusetts, USA"
ing_carrero,ing_carrero,2017-03-25 20:02:56,"De nuestra Carola Chávez, justo en el blanco, Chavistamente: La neodictadura y el clásico cinismo https://t.co/QEQ7cBSuKl",1184,521,7705,890,,"Valencia, Carabobo"
Vicktordalalai,Vicktordalalai,2017-03-25 20:02:20,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",634,151,11623,3115,Europe/Madrid,
Det__RustCohle,Det__RustCohle,2017-03-25 20:01:39,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,130,50,763,114,Pacific Time (US & Canada),
Ramonch97,Ramonch97,2017-03-25 20:01:06,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",509,353,9483,4643,Madrid,Martos & Roquetas de Mar
The_Real_Oriol,The_Real_Oriol,2017-03-25 20:00:54,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",157,369,17584,6090,Amsterdam,Entre L'Hospitalet y Barcelona
Ranchoddasqk,Ranchoddasqk,2017-03-25 20:00:35,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",351,241,30145,24890,Madrid,Malvada República de Cubazuela
Sergio_acunha,Sergio_acunha,2017-03-25 20:00:10,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",835,411,22825,8470,Amsterdam,Galiza
sangirol,sangirol,2017-03-25 19:59:44,RT @maria_mariht: ¿Entonces también pedimos cárcel para Juan Luis Cebrián por este chiste de Carrero Blanco? - https://t.co/ziqBlYSUv1 http…,541,316,3670,421,,sevilla
DaviDSM_99,DaviDSM_99,2017-03-25 19:59:16,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",630,256,34889,2929,Madrid,Frostlandia
xumaka,xumaka,2017-03-25 19:59:13,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,186,105,11005,623,London,
danigg89,danigg89,2017-03-25 19:58:21,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",695,413,18363,5870,,El Entrego
marrullero,marrullero,2017-03-25 19:57:51,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",1044,358,25706,5267,Madrid,En el límite del humor
TheDiederick,TheDiederick,2017-03-25 19:56:18,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,740,246,7195,8355,Pacific Time (US & Canada),
icia97,icia97,2017-03-25 19:55:15,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",728,544,57478,41856,Amsterdam,Griffindor
_SaraLies,_SaraLies,2017-03-25 19:54:37,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",306,560,61271,1530,Madrid,
valdivar_,valdivar_,2017-03-25 19:54:26,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",675,341,17789,4269,Madrid,Andalucía
is_blue13,is_blue13,2017-03-25 19:54:11,"RT @iunida: ¿Haces bromas sobre Carrero Blanco? Pues a la cárcel.
¿Te burlas de las víctimas del franquismo? Bah, no es para tanto. https:/…",31,22,2092,56,Ljubljana,
Andresalme,Andresalme,2017-03-25 19:53:57,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,394,352,22071,1990,Amsterdam,
HUKA23,HUKA23,2017-03-25 19:53:35,"RT @PabloHasel: Carrero Blanco era un criminal fascista y no hay que pedir perdón por hacer chistes sobre él. Eso quieren, que seamos arrep…",154,61,4381,1014,Madrid,arenys de mar
HUKA23,HUKA23,2017-03-25 19:53:23,RT @molotov2000: Es normal que en un ESTADO FASCISTA como España se juzguen tuits sobre Carrero Blanco y no a nazis armados. No puedes mira…,154,61,4381,1014,Madrid,arenys de mar
MaiteSanjuanes,MaiteSanjuanes,2017-03-25 19:51:57,RT @publico_es: “El atentado contra Carrero Blanco nos pareció un atentado justo” https://t.co/2QlTFZxsBy por @begonapina,104,79,17868,21,,
olpesu,olpesu,2017-03-25 19:51:44,"RT @Julvilop: Hablemos claro #Policía .. @kira_95 hace Tweets sobre Carrero Blanco, ¿Y se sienta en el banquillo? ¿Y éste ..? Viva la justi…",1499,614,46538,93,Madrid,
fran14921492,fran14921492,2017-03-25 19:51:36,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",305,1208,62826,37790,Brussels,España
stevekanvas,stevekanvas,2017-03-25 19:50:16,"aunque me parezca retrógrado condenar a peña por hacer bromas de carrero blanco, las bromicas con ese señor pues cómo que ya estarían.",569,333,18869,265,Madrid,n'zi-comoé (isla bouvet)
Gamonalenlucha2,Gamonalenlucha2,2017-03-25 19:49:25,RT @meneame_net: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet https://t.co/1q1xdcB3AJ https:…,85,8235,17398,920,Casablanca,Asamblea de Gamonal
Efecto_Gamonal,Efecto_Gamonal,2017-03-25 19:49:18,RT @meneame_net: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet https://t.co/1q1xdcB3AJ https:…,4,200,10544,85,,Gamonal Neighbourhood
brunom1918,brunom1918,2017-03-25 19:49:13,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",566,554,8500,222,,Europa
efectogamonal,efectogamonal,2017-03-25 19:49:10,RT @meneame_net: PONLE CHISTE A LA IMAGEN: 15 chistes sobre Carrero Blanco firmados por usuarios de Internet https://t.co/1q1xdcB3AJ https:…,66,1021,10704,533,,En la puta calle ☆ Gamonal
JosepMariaSH,JosepMariaSH,2017-03-25 19:48:55,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,1773,495,25436,18025,Madrid,Masdenverge
RutiRedondo,RutiRedondo,2017-03-25 19:47:51,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",327,432,13832,1746,Athens,Valladolid - Langayo
dave_caballero,dave_caballero,2017-03-25 19:47:09,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",481,75,1503,338,Paris,"Sant Celoni, Barcelona"
periodismodebat,periodismodebat,2017-03-25 19:47:02,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",270,280,974,106,Madrid,l'Caleta
JuanSanchezMe,JuanSanchezMe,2017-03-25 19:45:24,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",767,741,36999,20661,Madrid, 
EinarJavier,EinarJavier,2017-03-25 19:44:39,RT @ibartolome: En 1984 Tip y Coll hacían chistes sobre muerte de Carrero Blanco. En 2017 serían acusados de apología del terrorismo https:…,894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:44:31,"RT @cayeruby: Imaginad un tuit de Tip y Coll con la misma frase que escribieron sobre Carrero Blanco: ""De todos mis ascensos, el último fue…",894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:44:11,RT @Virginiapalonso: Un año por hacer chistes sobre Carrero Blanco... Tip y Coll vivirían entre rejas si esta fuera su época. https://t.co/…,894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:42:53,"RT @SrtaEffie: ""Carrero Blanco: de todos mis ascensos, el último fue el más rápido"".
Año 1983.
Tip y Coll , humoristas.",894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:42:48,"RT @__Carpanta__: Chiste de Carrero blanco de Tip y Coll.
No pasó nada. https://t.co/lzpLOWgx6Z",894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:42:43,RT @moedetriana: Ojalá exhumen a Tip y Coll para juzgarles debidamente por sus chistes sobre Carrero Blanco. https://t.co/TAlKtUbiob,894,306,6839,14495,,
EinarJavier,EinarJavier,2017-03-25 19:42:37,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,894,306,6839,14495,,
marpilcor,marpilcor,2017-03-25 19:41:35,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,208,650,214678,61966,,
MrBlizzard_0,MrBlizzard_0,2017-03-25 19:39:57,RT @joana_oro: Hilo de chistes de carrero blanco 💣🚙☁️,561,686,39144,35382,Madrid,Iruña Antifascista
markossosa,markossosa,2017-03-25 19:39:47,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",176,138,10089,14822,,Sevilla
Nuver85,Nuver85,2017-03-25 19:39:47,RT @betostio: Pero no han hecho chistes de Carrero Blanco. A otra cosa. https://t.co/YyxsT6ZiNl,284,1100,98192,132,Athens,Badajoz
LeonDalitina5,LeonDalitina5,2017-03-25 19:39:40,"RT @quiquepeinado: Si lo llega a decir de los hijos de Carrero Blanco, al talego. Pero no. https://t.co/fDBwUHRkN9",135,33,3068,421,,
markossosa,markossosa,2017-03-25 19:37:30,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,176,138,10089,14822,,Sevilla
JudithSA1,JudithSA1,2017-03-25 19:36:15,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",118,135,2118,1119,,En casa de tu padre
Morpheus11M2004,Morpheus11M2004,2017-03-25 19:35:27,@davidrosabermej @geoestratego ETA no mató a Carrero Blanco SOLA sino con CIA facilitó Minas AntiTanque y el SECED español -infiltrado CIA-,823,517,28160,23910,,ESPAÑA
LuisCFV11,LuisCFV11,2017-03-25 19:35:15,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",376,1837,155561,163,Caracas,
clacortem,clacortem,2017-03-25 19:34:53,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,459,382,16010,5088,Amsterdam,
NicolasVargas74,NicolasVargas74,2017-03-25 19:34:32,"RT @_rubot: Crímenes contra la humanidad. Pero no hace chistes con el fascista Carrero Blanco, así que todo bien. https://t.co/GPkYmLjzdf",1970,1247,52301,162058,Santiago,Internacionalista
Redvolution1959,Redvolution1959,2017-03-25 19:33:50,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",260,298,11638,5112,Madrid,All Along the Watchtower
cris_fdzb,cris_fdzb,2017-03-25 19:32:50,@JunkoTokenshima @_moonlight01 Carrero Blanco.,951,551,21601,11892,,In the middle of nowhere.
paula_biar,paula_biar,2017-03-25 19:32:12,RT @Xuxipc: ÚLTIMA HORA: La Fiscalía pide resucitar a Tip y Coll para poder juzgarles por este chiste sobre Carrero Blanco. https://t.co/NA…,350,265,6174,233,Madrid,BIAR 
Tipdelsteus,Tipdelsteus,2017-03-25 19:31:19,"RT @rossend1963: Hoy juzgan una chica por hacer chistes sobre Carrero Blanco.Si el Almirante lo viera, se vendría arriba.",963,835,14472,3717,Athens,Palamós. Rep. Cat. U.E.
manueltard,manueltard,2017-03-25 19:30:19,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,404,256,11906,13637,,
maria_mariht,maria_mariht,2017-03-25 19:29:10,¿Entonces también pedimos cárcel para Juan Luis Cebrián por este chiste de Carrero Blanco? - https://t.co/ziqBlYSUv1 http%3A%2F%2Fwww.p,2726,2743,36862,20588,Amsterdam,Cartagena
PAiko_,PAiko_,2017-03-25 19:28:30,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",68,32,131,340,,
edmo_go,edmo_go,2017-03-25 19:27:18,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",152,118,4222,86,Madrid,Granada
Txoribarakas,Txoribarakas,2017-03-25 19:24:51,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",329,157,3438,4326,,
Angel__gw,Angel__gw,2017-03-25 19:24:22,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",72,67,5064,1679,Athens,Entre Hyrule y Tyria
dryssie,dryssie,2017-03-25 19:24:11,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",194,283,12718,7638,Athens,Barcelona
rikensprocken,rikensprocken,2017-03-25 19:23:52,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",104,95,21783,1418,Amsterdam,Africa del Norte
CesarMS94,CesarMS94,2017-03-25 19:23:50,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",177,136,5882,745,,
marcosindub,marcosindub,2017-03-25 19:23:43,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",1239,7493,2412,5726,Madrid, Madrid!
HUKA23,HUKA23,2017-03-25 19:20:51,"RT @iunida: ¿Haces bromas sobre Carrero Blanco? Pues a la cárcel.
¿Te burlas de las víctimas del franquismo? Bah, no es para tanto. https:/…",154,61,4381,1014,Madrid,arenys de mar
FranPardo_,FranPardo_,2017-03-25 19:20:17,"RT @NeperMaxPower: @FranPardo_ fes un xiste de Carrero Blanco, voras que prompte la @policia es posa en contacte amb tu",4679,10540,107756,60432,Madrid,País Valencià
LolacouM,LolacouM,2017-03-25 19:19:44,"RT @kimmy_schmit: Cuando pienso en ese tal Carrero Blanco me dan ganas de coger gasolina, entrar en una iglesia y donarla a la caridad porq…",507,110,4638,7670,,
OwenMontero,OwenMontero,2017-03-25 19:19:33,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",396,448,2149,378,Madrid,
HUKA23,HUKA23,2017-03-25 19:19:31,"RT @Xuxipc: La Fiscalía sorteará 7 imputaciones entre los millones de tuits de Carrero Blanco.

¡TE PUEDE TOCAR A TI!",154,61,4381,1014,Madrid,arenys de mar
OwenMontero,OwenMontero,2017-03-25 19:19:17,"RT @Rockmantica: Este mundo se divide en explotadores y explotados. Os pongo un ejemplo:

Amancio Ortega --&gt; Explotador.
Carrero Blanco --&gt;…",396,448,2149,378,Madrid,
RafaelDios,RafaelDios,2017-03-25 19:19:07,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",873,1559,57891,294,Madrid,"41015, SevillⒶ, AndaluSíⒶ"
jorpi9,jorpi9,2017-03-25 19:18:41,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,2683,2685,33461,3488,,
Civitano54,Civitano54,2017-03-25 19:18:30,Robert Guédiguian: “El atentado contra Carrero Blanco nos pareció un atentado justo” | Público https://t.co/sp39mRVhOx,808,860,9858,0,Madrid,"Burgos, España"
MatosMazorra,MatosMazorra,2017-03-25 19:17:51,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",73,49,1063,9,,
clownclass68,clownclass68,2017-03-25 19:17:37,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,91,109,1573,919,Amsterdam,Crisis In Wonderland
cmvm19,cmvm19,2017-03-25 19:17:34,"@eljueves Era carrero, pero no era blanco.",154,227,5081,2637,,Granada
Ferrmiralles,Ferrmiralles,2017-03-25 19:17:05,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",212,96,4820,284,,
Capri1011,Capri1011,2017-03-25 19:14:57,"RT @Julvilop: Hablemos claro #Policía .. @kira_95 hace Tweets sobre Carrero Blanco, ¿Y se sienta en el banquillo? ¿Y éste ..? Viva la justi…",67,85,5480,3579,,Barcelona
jmecanic,jmecanic,2017-03-25 19:14:51,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",136,86,5286,3351,Athens,tarragona
Fuliski,Fuliski,2017-03-25 19:14:38,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",2503,1000,27598,409,,Cat
rafitiya,rafitiya,2017-03-25 19:14:18,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",351,193,27963,5011,,Centro de Quimismo
artdeis,artdeis,2017-03-25 19:13:55,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",3337,1619,27603,1515,Madrid,Palencia
Algonfdez,Algonfdez,2017-03-25 19:12:04,RT @FjaviPj: @elmundoes ¿y? Luego se confiesan con el juez d turno mientras se toman uns cañas y aquí no ha pasado nada. Pero d Carrero Bla…,4994,2844,429901,385,,
vicetier,vicetier,2017-03-25 19:10:05,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,141,19,180,69,,
NeperMaxPower,NeperMaxPower,2017-03-25 19:09:36,"@FranPardo_ fes un xiste de Carrero Blanco, voras que prompte la @policia es posa en contacte amb tu",337,101,831,2383,,"València, País Valencià"
CarlosGB14,CarlosGB14,2017-03-25 19:08:46,RT @eljueves: En el nuevo trailer de DC se ve como la Liga de la Justicia salva al mundo persiguiendo a tuiteros que hacen chistes de Carre…,59,43,5370,160,Madrid,Sevilla
mmcias,mmcias,2017-03-25 19:08:13,"Se debe conocer quién fue Melitón Manzanas o el cargo que ocupaba Carrero Blanco"" via @EconomiaED_ @AgustiColomines  https://t.co/gwCRVSn8TA",965,4281,45379,133,Madrid,Barcelona
Alf87950460,Alf87950460,2017-03-25 19:07:27,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",328,212,6973,7923,,
AngelPasgi,AngelPasgi,2017-03-25 19:07:08,"RT @eljueves: Solemos elegir uno pero esta semana fue imposible. ¡Aquí tenéis vuestros 15 mejores #PonleChiste de Carrero Blanco!
https://t…",419,269,15233,21421,,
