Source,Target
luadeazucre,FeministFenix
JustMiiaa,laurited
Catalonia1640,Well086
Rosita13565992,BobEstropajo
elemunoz1765,subversivos_
elemunoz1765,protestona1
BadassFreeman,HermanosPelaez
josereche97,PutoSatan
josereche97,3gerardpique
YaraCobaain,Sr_Dios
846jose,LuisaoMoratalla
antonovas,ctxt_es
marimardona,ulises_sevilla
El_Rial,ulises_sevilla
drake17_97,NeverLetMeDie
drake17_97,Pablo_Iglesias_
KROKLAN,protestona1
Wittgenstein_jm,MDELAO
AMarketingbcn,Mas_Enfurecido
J0rgeMG,TigrilloTW
DuarteG_1,Berlustinho
marimardona,SenoritaPuri
Mont4457,Mas_Enfurecido
QuemasdaFrank,IreneFigueredo
Carlosdino88,ffchll
_ruby_0,miky_co
Rebeldia1312,jovenesenpie
txuna666,Esparroqui
Donoso_98,elmundotoday
desobediencia69,che71dj
desobediencia69,kira_95
desobediencia69,c0nvey
AdriaGuimera,Berlustinho
JuanyGar63,subversivos_
JuanyGar63,protestona1
_ruby_0,Sr_Dios
KhalDrogada,chselles
Mamenlanegra,elmundotoday
andrestrompa94,iunida
javimileurista,Sr_Dios
auvatira,auvatira
luisfuertes98,NTMEP
LaiaMateos,gerardotc
elektrogeist_,PabloMM
majalandruki,gerardotc
wajulillo,chselles
Rubmanrique,iunida
elpunkdemon,Lolo_Sev
elpunkdemon,ahorapodemos
CQPHuelva,jovenesenpie
ChacheNaguer,ffchll
Bego83842727,ctxt_es
McGregorPozo,revistamongolia
srflsh,Mas_Enfurecido
celmi909,TigrilloTW
cerdandani,HermanosPelaez
javi_pol,gerardotc
jaume_pros,Yo_Soy_Asin
jaume_pros,PPopular
pirriqui2011,PabloGRodrgz
pirriqui2011,LaRetuerka
pirriqui2011,kira_95
ChErrYLee85,Mas_Enfurecido
magadancosio,carnecrudaradio
GorkaZaldivar,HermanosPelaez
JoseBeneitez_13,Sr_Dios
israelgrandemar,Cacharrero_M
doloresnabokov,PabloMM
betlem_pares,agarzon
betlem_pares,carnecrudaradio
ajantoremember,TigrilloTW
FelipeAlcarazM,apuertamartin
FelipeAlcarazM,FelipeAlcarazM
daniel_durantes,ProfeLactico
benit131,protestona1
SebassBROcode,jovenesenpie
baena_celia,jovenesenpie
silencio_stop,jovenesenpie
_ruby_0,jovenesenpie
JuanyGar63,Cacharrero_M
Llibertari,Berlustinho
alfregao,bufetalmeida
sandra_pinya,Sirereta
Gabbo_Moritz,camekosam
Gabbo_Moritz,IllisiaCosplay
josete_pla,Intolleranza250
badocheroquee,nika_news_
badocheroquee,kira_95
casisoyrene,chselles
ConHdeUnico,Berlustinho
MartiRamon80,Mas_Enfurecido
lacomunapresxs,Coordinadora25S
RincondeAdemia,ctxt_es
perealvaro,Dalek_fan
Roxe72,Nekare_
CarmenML03,carnecrudaradio
Marya_483,FeministFenix
VctorVictorcaja,ctxt_es
MarioAnonimator,protestona1
Juliamc64,Sirereta
xavillin,CsarTP
est_archilla,PSOE
JBBanonLopez,ferantonherrero
IlustreIgnaro,MrChrisNolan
isa_pl,Yo_Soy_Asin
israka4u,ulises_sevilla
sembra,el_pais
luismiflorez,jer_spain
SebassBROcode,eldiarioInt
jaimeleira,ElAmanteDelRap
periodismodebat,protestona1
guepard01174255,BMOLOTOV
guepard01174255,carnecrudaradio
javi_pol,Xuxipc
aidalovato1,jovenesenpie
mireiagarr,Edvardo_Munch
Adri_Ardura,Sr_Dios
rami_mas,Sr_Dios
angeltorrecill1,Cacharrero_M
rutzylla,ulises_sevilla
Rebeldia1312,ulises_sevilla
carlemany,joseph22795
carlemany,gabrielrufian
Aduutxin,DaniAlvarezEiTB
VctorVictorcaja,RubenSanchezTW
Aguaclara9,subversivos_
DeVargasfra,el_pais
anartisticway,TigrilloTW
badocheroquee,subversivos_
badocheroquee,protestona1
davidddavid1,masademocrata
_mynemesis,iunida
PaulaLinares17,WaxtedYears
Albertodelvalle,agarzon
Albertodelvalle,carnecrudaradio
gemasez,TigrilloTW
oscarmota1983,_ju1_
carmenlago97,_mecaesmal
anayamolapasalo,gerardotc
merceSaPe,eljueves
merceSaPe,respetocanas
patri891,Barbijaputa
patri891,carnecrudaradio
Lauri_Guay,Berlustinho
josedamian1980,elmundotoday
KROKLAN,XavierAntich
driwnet,ulises_sevilla
NevadoEdu,llimoo
NevadoEdu,llimoo
OscarStz,carnecrudaradio
LynnxNarwhal,laurited
WellaBlues,_ju1_
saul614,davidzurdo14
Ju6lio,Reflex_volucion
Ju6lio,guardiacivil
sandra_pinya,ToniElSucio
sensimetria,bufetalmeida
tiblanquitalil1,protestona1
malamante25,apuertamartin
malamante25,FelipeAlcarazM
MagicStyle31,gerar666
Hamish90,DysulFurment
silencio_stop,Klaseobreratk
silencio_stop,kira_95
ciberbego8,Sr_Dios
emegebexxx,laurited
chserrcoll,agarzon
chserrcoll,carnecrudaradio
AlcaudonReal1,Cacharrero_M
nievessevein,ctxt_es
Rubmanrique,PabloMM
nihilistcv,TigrilloTW
mfarranv,ctxt_es
abeparatodas,Sr_Dios
AitorIErana,ffchll
DanteDirewolf,swantxo
josecumbrero2,ctxt_es
josecumbrero2,aprensamadrid
mfarranv,gerardotc
DanteDirewolf,swantxo
Sury2J,jordiborras
japcalle,Esparroqui
DanteDirewolf,swantxo
DanteDirewolf,swantxo
_DeadMonster,laurited
Moratistan,Yo_Soy_Asin
mfarranv,iunida
Vaex1,TigrilloTW
Sury2J,Well086
MoonsSailor,orue_s
Rejio26,SergheiFrutos
papalbina,el_pais
juanantcardenas,laquintacolumna
DanteDirewolf,swantxo
niosa10,luisAlvar0
DabyzDs,agarzon
LeftsReview,FeministFenix
marijomoas,elmundotoday
elemunoz1765,bufetalmeida
Vaex1,jovenesenpie
candelassastre,alexrovira1
Albertodelvalle,subversivos_
Albertodelvalle,protestona1
prespiputa,protestona1
episkaia,ctxt_es
Dragonsquall,ulises_sevilla
chinarroonice,ulises_sevilla
nath_mojon,rociorainv
Tinguolf,orue_s
eduqueralt,Mas_Enfurecido
Albertodelvalle,nika_news_
Albertodelvalle,kira_95
muxaineta,Yo_Soy_Asin
los2delalealtad,PDLI_
los2delalealtad,kira_95
japcalle,vmm7773
PsychoticRat,miky_co
terpsicorem,carnecrudaradio
MariaNoeber92,RubenSanchezTW
Quelcia_,carnecrudaradio
846jose,rosira_rosi
846jose,MistralS
Montse_Robert,XavierAntich
JaviviCGT,TigrilloTW
marcelinochana,agarzon
elnoidecandeu,Chalaoninonino
Silviazarafolas,protestona1
DarkmtnlGirl,vmm7773
MagicStyle31,Lolo_Sev
MagicStyle31,PSOE
Nest_indy,gabrielrufian
RafaLucadeTenaR,ElAmanteDelRap
Moratistan,protestona1
javi_pol,gerardotc
ruymanmd,ulises_sevilla
guasch22,AntonioMaestre
Guetillo,elmundotoday
pisamandiles,orue_s
Manu_Agui_Lo,carnecrudaradio
anhelo_furioso,ytuquesabes_
fandelat3,GreenNavas
Berenguer4s,3gerardpique
ayquedrama,carnecrudaradio
miguelfages,inmitadinamita
Axeltips52,jovenesenpie
Rednek1971,DaniAlvarezEiTB
anrevertemo,el_pais
rafustain,carnecrudaradio
pilarpalopjonq1,carnecrudaradio
pilarpalopjonq1,c0nvey
ARKAITX14_4_69,bertaga14
ARKAITX14_4_69,esvicra
ARKAITX14_4_69,20m
lavosqui,protestona1
bambapreciosa,maxpradera
lissie_snow,dbravo
Dobby1327,Berlustinho
salvadornos1,elconfidencial
JuanLuPR,elmundotoday
RaulRezmes6,elmundotoday
Criticpolitica,orue_s
RubenRima,miky_co
twintesis,ctxt_es
twintesis,ctxt_es
badocheroquee,laurited
LeerCapacita,ctxt_es
los2delalealtad,bufetalmeida
13reinas13,TRoderic
13reinas13,carnecrudaradio
13reinas13,VerdesInfo
Lauri_Guay,ulises_sevilla
SebassBROcode,SindicaEstudian
Chagofran,radiocable
benyobejo,Sr_Dios
DanaEscarda24,laurited
xurrasku,PabloMM
fonsivolskovita,eljueves
fonsivolskovita,respetocanas
CarmePiferrer,XavierAntich
Perez__Raul,GenteQueLucha
KAY_66666,Yo_Soy_Asin
BaeronDallas,SergheiFrutos
arnold_abbey,elpadrecorajede
darioblasgas,Herr_kurioso
darioblasgas,VictoriaCCSS
javiersagarna,chselles
mikelruizdeazua,IsaiasLafuente
complejisimus,tecn_preocupado
complejisimus,juanitounodinoi
complejisimus,KingsMiss
PaulaViera10,ElAmanteDelRap
MiriamNistal,TigrilloTW
che71dj,kira_95
che71dj,c0nvey
sensimetria,maxpradera
nekrodoom,vmm7773
LunnVic,gerardotc
PikachuSensualX,RubenSanchezTW
twintesis,ctxt_es
twintesis,susanadiaz
twintesis,patxilopez
twintesis,sanchezcastejon
rubia50tdq,ctxt_es
rubia50tdq,susanadiaz
rubia50tdq,patxilopez
rubia50tdq,sanchezcastejon
AlmuuuRey,Berlustinho
SalvadorAcien,PUTOJUANDA
KatiaArtime,carnecrudaradio
Juaan_Villa,TigrilloTW
ipua45,protestona1
bcmvr,brigan_raman
Jaydeeee_4,TigrilloTW
izualdomingo,protestona1
Lluis_Ducet,laurited
carlapeerezg,Sr_Dios
tita_mald,ForretsGump
aklesamir,samuelroman97
Mont4457,Xuxipc
MartaSalinas73,ulises_sevilla
Rejio26,Cazatalentos
Rejio26,ferranmartin
fandelat3,Well086
dasdastronkk,LOQUEDIGAELFMI
dany_15199,elmundotoday
merceSaPe,carnecrudaradio
OneTwo_FuckU,TigrilloTW
chuchoquehabla,protestona1
EchoesIII,HermanosPelaez
kissabook,el_pais
davidkarvala,fermont1965
KakaFutti,BobEstropajo
concepcion946,bufetalmeida
m94193057,ctxt_es
VillaPodemos,ctxt_es
Alex_Yurrieta,TigrilloTW
AtticusUve,protestona1
Lauri_Guay,elmundotoday
ElenaReig,_mecaesmal
berenice_rj,el_pais
falvarovander,Nanchinho
AitonaCabreado,PilarPisadi23
snallygoster,ProfeLactico
Rog3rV1deo,bufetalmeida
ExpositoOrteg,fermasamx
Anyi_anonadada,Sr_Dios
popeyina,bufetalmeida
maldanira,Filiforo
saaraher,ulises_sevilla
antogvillegas,eljueves
woxter33,eljueves
woxter33,respetocanas
BakuninDeCopas,eljueves
BakuninDeCopas,respetocanas
Mont4457,fermont1965
kabbOOOOM,Berlustinho
CHEMAATM1903,CruzadaPorEurop
antonihipona,DxncingForRain
AngeelaCC99,laurited
montseml70,carnecrudaradio
patriciasio,ulises_sevilla
Mclara1967,laquintacolumna
ExpositoOrteg,Yo_Soy_Asin
Paz_del_Cas,HermanosPelaez
vjimenez,ctxt_es
Lauri_Guay,gerardotc
Chalaoninonino,elmamarrachosoy
Rejio26,RubenSanchezTW
desobediencia69,Yo_Soy_Asin
EnricCardonaGar,bufetalmeida
gudomeledgrow,laurited
correlachancla,elmamarrachosoy
elelopez77,ulises_sevilla
badocheroquee,Well086
FotoGraufias,BobPopVeTV
BakuninDeCopas,Xuxipc
Nacho_swimmer,planta_negra
inesweasley,TigrilloTW
Victor_panny,subversivos_
RoiDE11,yagobouzas9
nariarivero,carnecrudaradio
Lauri_Guay,RubenSanchezTW
Ines_delapuente,ulises_sevilla
RaulDeltoya,PortuariosCNT
vjimenez,ctxt_es
sevegi,ulises_sevilla
andreealday,_Gafas_y_reloj_
Eduardo34335233,Dr__Fausto
marianogg19,_ju1_
CajaSinTapa,Sr_Dios
Yomismokira,NTMEP
IsabelJBelieber,KandadoSocial
juulicastellani,highhopes_93
woxter33,eljueves
est9_,iunida
VillaPodemos,ctxt_es
chuchoquehabla,nika_news_
chuchoquehabla,kira_95
julsaco,Yo_Soy_Asin
DovladoG,protestona1
anavalerolopez2,laurited
est9_,iunida
prebolledoe,iunida
Mont4457,Xuxipc
est9_,iunida
menorqtres,Sr_Dios
Aka_Dianthus,bufetalmeida
LluisMunne,NTMEP
mluisa13,ctxt_es
est9_,iunida
RmBluu,elpadrecorajede
rojasocialista,ctxt_es
complejisimus,tecn_preocupado
complejisimus,juanitounodinoi
complejisimus,KingsMiss
yyamismoya,ulises_sevilla
byzetaone,CunadoDeTuiter
dario_vives,PabloMM
Manuel_Stark5,TigrilloTW
Yumetan69,DysulFurment
JMomenplis,ctxt_es
femibruja,TigrilloTW
femibruja,TigrilloTW
DEF_CON_DOS,ctxt_es
LoFuflunet,Vyvyan_Basterd
MagicStyle31,cantabriamiguel
DabyzDs,diasextoreturns
alvaromenlon,laurited
servicegrup,Xuxipc
Jarablanca2,carnecrudaradio
Jarablanca2,c0nvey
nomxda,jovenesenpie
acatssoulmate,Cazatalentos
xngelfurler,swantxo
absolutixn_,TigrilloTW
Bodhic10,revistamongolia
JosJrfeo,profesorlupa
ChemadelaFuente,rociorainv
sensimetria,Barbijaputa
sensimetria,carnecrudaradio
AriFlash7,Sr_Dios
NevadoEdu,llimoo
xngelfurler,swantxo
jepecos,TigrilloTW
FrankHetfield,el_pais
andreealday,miky_co
Olaya_Golden,el_pais
darkibiri,iunida
prebolledoe,camreivindica
DeliaMlg,chselles
AntuanPHez,ctxt_es
abutardaloca,eljueves
abutardaloca,respetocanas
paula_azcarate,agarzon
paula_azcarate,carnecrudaradio
jlcaravaca,ctxt_es
jlcaravaca,ctxt_es
jlcaravaca,ctxt_es
jlcaravaca,ctxt_es
GabiMolinaB,chuckiclampy
Electroplasta_,PabloMM
sensimetria,ulises_sevilla
Jbuenolidon,chselles
WolfOfKairi,chselles
puestodesol,XavierAntich
klebam,JoanComorera1
klebam,carnecrudaradio
Joseadpg,Cazatalentos
Goyathlay1980,PDLI_
RafContrerasM,Esparroqui
Bodhic10,gerardotc
mlorovellisca,agarzon
mlorovellisca,carnecrudaradio
rc72012,tecn_preocupado
rc72012,juanitounodinoi
rc72012,KingsMiss
AlyFresno,HermanosPelaez
VicaSuperbruja,ChrstiIvn
nikotchan,respetocanas
DubeeHelen,bufetalmeida
AdrianMCaeiro,agarzon
AdrianMCaeiro,carnecrudaradio
loli_O2,gerardotc
ibraestebul,tecn_preocupado
ibraestebul,juanitounodinoi
ibraestebul,KingsMiss
LrdsgtrrzCano,ForRevolucion
SrtaHaush,elmundotoday
gudomeledgrow,agarzon
MaripazSDR,agarzon
MaripazSDR,carnecrudaradio
manel_martinezg,subversivos_
MagicStyle31,Fabiana_tfp
AliciaLaulet46,MDELAO
fernirepullo,Weedandplay
s_valls,laurited
salahraoudi1jar,vmm7773
carlaaaglez,Sr_Dios
ransaler_,jorgegmerino
FernandoTorral2,PabloMM
GelenEfe,pasanospoco
GelenEfe,pardodevera
GelenEfe,ctxt_es
riverthanz,bufetalmeida
AllesOderAshole,TigrilloTW
xavirush1,ulises_sevilla
daviddddmar,pasanospoco
daviddddmar,pardodevera
daviddddmar,ctxt_es
MiriamRodrguez4,PagandoCanon
ibraestebul,Baldasare_
dagore94,HermanosPelaez
alfonso_bp,TigrilloTW
DEF_CON_DOS,subversivos_
brecio2003,PabloGRodrgz
brecio2003,Agnosis9
carlfeijoonovoa,carnecrudaradio
escobi0,revistamongolia
vikavika601,Sr_Dios
NevadoEdu,llimoo
adaponte,respetocanas
Jezusito61,SindicaEstudian
Galahad78,Baldasare_
rc72012,tecn_preocupado
rc72012,juanitounodinoi
rc72012,KingsMiss
JoseJrr007,LaVanguardia
AGUSTIJIMENEZ,HermanosPelaez
eoquedijoeu,ulises_sevilla
XavierBusquetsB,AnitaBotwin
Cristin08jesse,elmamarrachosoy
Joseadpg,Cazatalentos
ninesotta,Cacharrero_M
xlapso,gerardotc
daviddddmar,iunida
Yomismokira,MailloAntonio
DavidCpsberga,Well086
NevadoEdu,llimoo
herrodjn,BarbarieAbsolut
salvadorsolerl1,el_pais
GuerreraSultana,vmm7773
Addictedtohesse,Well086
LibertyKomunist,ElAmanteDelRap
Wittgenstein_jm,ulises_sevilla
rubensgk,Berlustinho
TORRESCOLOMER,Mas_Enfurecido
marle_ledo,Nordes1979
bette_noir__,_ju1_
MaripazSDR,carnecrudaradio
alpacadegalleta,swantxo
SrtaHaush,Espiabantha
OMGitsXupi,RubenSanchezTW
pablozakat,TigrilloTW
Goyathlay1980,PDLI_
Goyathlay1980,kira_95
JotaMaggiotto,agarzon
JotaMaggiotto,carnecrudaradio
Artur98111,Nanchinho
Carloslvarez9,gerardotc
hctrag,TigrilloTW
abaddonxrdv,eljueves
abaddonxrdv,respetocanas
carlos09031999,agarzon
daviddddmar,iunida
DearyouT,ulises_sevilla
Goyathlay1980,bufetalmeida
ivanhernando11,ElAmanteDelRap
DeliaNievas,Berlustinho
RubenSR8,Rockie_29
KoemanRAP,eljueves
KoemanRAP,respetocanas
jordimovi,Mas_Enfurecido
velajimenez69,guillermofdezg
Yaiza_Guerrero,laurited
ainacb,TigrilloTW
Lu77cat,moedetriana
daviddddmar,iunida
paradoja,laurited
_alexmrn,gerardotc
patriciacinema,libertasfinitum
patriciacinema,Tonicanto1
patriciacinema,limedeskSANDRA
chetrovsky,SergheiFrutos
desobediencia69,fermasamx
o_charliie,subversivos_
CulocaraCamden,TigrilloTW
PedroJuuu,IU_Madrid
Yaiza_Guerrero,Sr_Dios
846jose,Yo_Soy_Asin
kores77,agarzon
kores77,carnecrudaradio
AriakanY,elmundotoday
Ciempion46,Ninaventresca
xinluses,egel71
yelyahcastle,TigrilloTW
BMOLOTOV,carnecrudaradio
disconforme83,chselles
Marki_Ryan,elmundotoday
padanoidandioid,revistamongolia
jose_elrubio54,vmm7773
__Shaketsu,bufetalmeida
cndljg,swantxo
mikelangelruano,LiDeienTrinitat
_KleineHaifisch,Well086
alcia90,Sr_Dios
FulanoNosequien,Cacharrero_M
clemente_al,agarzon
clemente_al,carnecrudaradio
NachoMan336,chselles
damemupaciencia,Pablo_Iglesias_
JessFunktastik,laurited
jeanbaggins,elmundotoday
Yomismokira,gerar666
Alee244,TigrilloTW
robertoherreros,ctxt_es
olguillagarcia,1e97fedfcbdd454
Pablor_pabs,eljueves
silencio_stop,gerardotc
jose_elrubio54,subversivos_
jose_elrubio54,protestona1
jmaurovicente,dariodieguez
Jesusmp999,agarzon
Insistir,JoanComorera1
Insistir,carnecrudaradio
izqlibre,gerardotc
ivalgar,ulises_sevilla
abeparatodas,fermasamx
jimmy_situ97,Sr_Dios
Malendj80Jesus,PabloGRodrgz
AzumiHaruhara,ulises_sevilla
Felroser,Konspyrenayko
dancuro,elmundotoday
paula_azcarate,agarzon
wajulillo,HermanosPelaez
desobediencia69,ctxt_es
jaimeleira,Alfon_libertad
Vane_Unchained,ulises_sevilla
R_a_s_e_,RubenSanchezTW
sandragalvez03,ulises_sevilla
KikeDoniz,gerardotc
qmach2012,Jordivll
Alvarito21MM,Berlustinho
EdelmiraGil,agarzon
EdelmiraGil,carnecrudaradio
PaquiAlbert,jovenesenpie
elRfull,tecn_preocupado
elRfull,juanitounodinoi
elRfull,KingsMiss
MrCeGoMa,HermanosPelaez
tusytala,MailloAntonio
pesojstarp,Well086
AlbertoJordanA,El_Claudillo
AlexArMi,revistamongolia
KoemanRAP,ulises_sevilla
bemymahe,PabloMM
izqlibre,Klaseobreratk
izqlibre,kira_95
YPPeled,jovenesenpie
macshxlley,swantxo
EABilbao123,Edvardo_Munch
macshxlley,swantxo
ArTriGal,gerardotc
Felroser,Ninaventresca
AliGamer98,Sr_Dios
izqlibre,vmm7773
guguso69,gerardotc
AlfredoSiSal,ulises_sevilla
perelloayerra,laurited
cortinilla,gerardotc
mayoret50,Yo_Soy_Asin
karinagonz93,Yo_Soy_Asin
BakuninDeCopas,carnecrudaradio
Bernat_Oliver,Anonymous_UE_
Bernat_Oliver,Wikipedia
MontarazTrancos,Esparroqui
PewPewGrrrl,bufetalmeida
RosaFregi,ProfeLactico
Anasalbcn,Berlustinho
ronamacarrona,EloyKrav
EnfermeraTati,DaniAlvarezEiTB
pablomv0125,bufetalmeida
abeparatodas,Yo_Soy_Asin
RRTRPGGRL,albertoysantama
LobuCantabru,_ju1_
XavierBusquetsB,Well086
Billietk37,laurited
noemistakes,HermanosPelaez
AnaWhyRTB,chselles
eduvillarblas,NTMEP
SkaiAthe,AleksTrano
VictoriaHeitz,gorkaotxoa
DanielA10121978,albertoysantama
Yayovi,bufetalmeida
RustyRusset,Ninaventresca
floresyoly7,jorgecarrion21
JosePintor50,Yo_Soy_Asin
GERALASHTER,guillem23_vcf
KROKLAN,Yo_Soy_Asin
PilarPisadi23,c0nvey
rcallejo73,HermanosPelaez
crisdelapenia,el_pais
Felroser,willytoledo1
tuitvantetuan,_ju1_
cagontusmuerto,__bigirlscry
Thanatos17x,DxncingForRain
151f1cd26253497,subversivos_
151f1cd26253497,protestona1
clamuco,el_pais
jaimezuelosg,orue_s
CAIRDuragon,ElAmanteDelRap
urbanobs,nu_alabao
urbanobs,ctxt_es
NichStark,laurited
barrio83barrio,agarzon
Tralaririra,DysulFurment
VictoriaCCSS,GenteQueLucha
Carlostotxa77,NRInternacional
Anasalbcn,Berlustinho
cercilleta,gerardotc
ValkirieSawYou,TheMercuryLady
Mike_Lightwood,TigrilloTW
LibertyKomunist,CarlosOjedaLobo
elpacox,ctxt_es
Prensa_Libre_Ya,chselles
pattsunami,elmundotoday
CFactorX,josguema
BakuninDeCopas,revistamongolia
izqlibre,agarzon
izqlibre,carnecrudaradio
BocataDeSal,PabloMM
alma710,TigrilloTW
es_trastornado,Chalaoninonino
OneTwo_FuckU,DysulFurment
hijodechuck9,Nonipoco
hijodechuck9,RuxDardiror
EsplWww,jovenesenpie
BorjaCotayu,pericoblimea2
TuboXRekalde,DxncingForRain
chuchoquehabla,ytuquesabes_
Nachosr97,TigrilloTW
gemaa_dm,FeministFenix
padanoidandioid,ulises_sevilla
David_Rgar,ctxt_es
luissorti97,iuandalucia
Akinotoi,carnecrudaradio
Akinotoi,c0nvey
Cesar26ML,PabloMM
ValkirieSawYou,swantxo
SandraZmr,SenoritaPuri
ValkirieSawYou,swantxo
teresapititesa,VictorGonz54
Perico293,Tremending
Yayovi,agarzon
Yayovi,carnecrudaradio
odelamoso,Esparroqui
xmashead,jinclimer
coscurrera,chselles
velajimenez69,vmm7773
SC_Deon,TigrilloTW
MarcoBnit,carnecrudaradio
Rock_spidR,TigrilloTW
dfeflo99,ulises_sevilla
elenaxoc,Yo_Soy_Asin
elenaxoc,PPopular
elfugau,gerardotc
AlexBrb,carnecrudaradio
CORVIDO1971,Yo_Soy_Asin
JongoChungo,Yo_Soy_Asin
MonicaAlia,apocalipticax
SalidaPorLaIzq,BecadoDeSelebro
al_kaos,marianofake
mansy97elviso,Berlustinho
09Kanny,Sr_Dios
FakeHomer1,Edvardo_Munch
goyo1258,Esparroqui
marcbranches,MrChrisNolan
FrankHetfield,eljueves
elpacox,cibermonfi
elpacox,elNinoRodriguez
elpacox,revistamongolia
goyo1258,Esparroqui
Hitunen,PabloMM
mj3773jm,Berlustinho
__wrxt,laurited
cynthiacb57,laurited
AnaPerez_Luarca,gerardotc
marimardona,Yo_Soy_Asin
JorgeMoralesGar,robotronk1
A_Mezcua,eldiarioInt
adri74u,laurited
elpacox,lorelai66
elpacox,lamarea_com
FresasDeFuego,DysulFurment
Electrochipi,HermanosPelaez
BrianAbadMolto,PabloMM
eladiodelprado,ctxt_es
JoanComorera1,carnecrudaradio
Minhanha4,TigrilloTW
pinoester,DebatAlRojoVivo
pinoester,darioadanti
juancocinillas,carnecrudaradio
JDSato,carnecrudaradio
batgrrrrrrl,laurited
goyo1258,fermasamx
N_Soiar,Sr_Dios
juanitounodinoi,tecn_preocupado
juanitounodinoi,juanitounodinoi
juanitounodinoi,KingsMiss
nuriabenet77,laquintacolumna
Paugarcil_99,jovenesenpie
rikipsa,ctxt_es
Xoanmanuel,VaneAngustiaEU
velajimenez69,Yo_Soy_Asin
Iraidoop,ElAmanteDelRap
EsplWww,fermasamx
_kkatana_,iunida
julsaco,roberttomelitto
RodrigusRodrigi,IracundoIsidoro
Rubendl25,HermanosPelaez
Alee244,agarzon
AbetoteDe,iunida
NirvHanne,ElAmanteDelRap
Nasreddin33,Yo_Soy_Asin
teresapititesa,revistamongolia
bioletta7,revistamongolia
chiscadela_,WaxtedYears
javisanchezcas,Berlustinho
alenrich,Berlustinho
RubendeBenito,TigrilloTW
jorgpereza,swantxo
balubamig,agarzon
jorgpereza,swantxo
shionnieve,PabloMM
Juanpopp,revistamongolia
desobediencia69,Cazatalentos
_XJVJVX_,KingJosito
_XJVJVX_,Edvardo_Munch
_XJVJVX_,SutoMSU
Borjapxt,revistamongolia
MaraRivasSeijas,gerardotc
darkibiri,iunida
Ferreru4,agarzon
Ferreru4,carnecrudaradio
elpacox,rcabrero75
elpacox,JoaquimBoschGra
MoiFabelo,Berlustinho
Carlostotxa77,UPEDosHermanas
LobuCantabru,chselles
Josescolar,twalmar
Yurisinmas0,PDLI_
Yurisinmas0,kira_95
chuchoquehabla,bufetalmeida
DaniCompromisu,xandrufernandez
Xoanmanuel,ctxt_es
Xoanmanuel,aprensamadrid
gat_estelat,guillem23_vcf
desobediencia69,Cazatalentos
Abel_Garcia_,ulises_sevilla
graciadeprat,Yo_Soy_Asin
Moussandabi,ulises_sevilla
danieldelolivo,DxncingForRain
AbetoteDe,Lolo_Sev
AbetoteDe,ahorapodemos
mistinget,Yo_Soy_Asin
TweetsEze,Sr_Dios
si_k_podemos,ulises_sevilla
DovladoG,ctxt_es
divided23,MartaSiciliani
desobediencia69,rosira_rosi
desobediencia69,MistralS
JenaroArgente,ctxt_es
Nasreddin33,agarzon
Nasreddin33,carnecrudaradio
huelgadehambre9,CarlosRibanez
f2008friends,gerardotc
fgafatg,eldiarioInt
IneBiersack,MartaSiciliani
ra_haru,TigrilloTW
VanitasChelsea,WolfOfKairi
agamenon7475,ulises_sevilla
InakiGarcia98,TigrilloTW
gabicalvillo,cazonik
tseiu_,ulises_sevilla
SerJuanLu,thehardmenpath
MarioPerorubio,Sr_Dios
elpacox,iunida
TonyBaylo,ulises_sevilla
elchony69,agarzon
elchony69,carnecrudaradio
s_artigues,DebatAlRojoVivo
s_artigues,darioadanti
FFO96,Loulogio_Pi
tecn_preocupado,juanitounodinoi
tecn_preocupado,KingsMiss
garra8957,_ju1_
AitonaCabreado,Esparroqui
sarasinbrazos,TigrilloTW
AnaPerez_Luarca,elmundotoday
Wirataka16,gerardotc
DoritosGremlin,WolfOfKairi
SyPcul,Esparroqui
mayoret50,Sr_Dios
binarigato,elmundotoday
agarciaportela,laquintacolumna
jorge76leont,agarzon
jorge76leont,carnecrudaradio
elpacox,ctxt_es
LeXuave,Esparroqui
AkitoCL,RRYrevolucion
AkitoCL,kira_95
pablito2398,ElAmanteDelRap
tengounpussy,Xuxipc
milagros_andreu,cantabriamiguel
sonrisasvirales,TigrilloTW
DovladoG,_ju1_
13reinas13,Alzamora_MA
13reinas13,kira_95
Muchomu7,ulises_sevilla
juliodirecto,ctxt_es
1960Anamari,Sr_Dios
mesulibeya,gerardotc
rafasrookie,ulises_sevilla
srharriman,ESTOESCLASE
srharriman,_anapastor_
VayekanadeAlba,bufetalmeida
meris20,ulises_sevilla
DCc2814,joseviruete
TonyBaylo,laurited
GarriHueso,UPEDosHermanas
fery1378,DaniAlvarezEiTB
darkibiri,ToniElSucio
jmvz65,vmm7773
nuriamayoraldel,_transparentes
MtqMMEGA,orue_s
DavidRamSom,llimoo
Ivagafer,TigrilloTW
akenathon120,VictorGonz54
dasumaEsPolitic,subversivos_
dasumaEsPolitic,protestona1
antibabosos_,swantxo
medieste,elmundotoday
losojosdegaia,rcabrero75
losojosdegaia,JoaquimBoschGra
asparuh7,Yo_Soy_Asin
divided23,laurited
Johervel,_ju1_
Nordes1979,bitxito26
sabatebolet,SenoritaPuri
gabitorguez,PagandoCanon
JFraga55555,PabloMM
MoronPinos,agarzon
Jimmy_2605,gerar666
marino1713,Yo_Soy_Asin
saramar21,ulises_sevilla
