ID,User,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
848323375806255105,AlfredoGrandes,2017-04-01 23:57:08,Anulan la pena a la tuitera que bromeó sobre Carrero Blanco porque el juez ha... https://t.co/cOTBOjZtCG by… https://t.co/QejJmQJdhV,672,702,695,46,Pacific Time (US & Canada),"Palo Negro, Venezuela"
848323368621395968,antictona,2017-04-01 23:57:06,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",2156,1039,24146,6900,,Spañistan.
848323332269322240,JC_SepMac,2017-04-01 23:56:58,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",151,122,2767,667,Athens,España
848323322920263680,ANTONIACUE,2017-04-01 23:56:55,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",1674,1668,220928,17784,,ESPAÑA
848323305673285632,lorealex99,2017-04-01 23:56:51,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",290,182,3878,6490,,
848323288526979073,846jose,2017-04-01 23:56:47,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",783,699,19059,11953,,Palma
848323143202689024,alexgato74,2017-04-01 23:56:13,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",2385,1164,37024,3400,Amsterdam,
848322876444782593,smonicats,2017-04-01 23:55:09,RT @eclementen: Lo lamentable es que Carrero Blanco esté considerado víctima del terrorismo cuando el franquismo era terrorismo de Estado #…,1998,3309,34787,33840,Berlin,Berlin
848322861043462144,gleditsia66,2017-04-01 23:55:05,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",536,500,15767,9812,,
848322743317790720,EstudiantePablo,2017-04-01 23:54:37,"RT @subversivos_: Estimados fiscales de la Audiencia Nacional que este chiste de Carrero Blanco lo cuenta @darioadanti , no yo 🤣🤣🤣🤣▶️▶️
#L6…",729,173,6532,1221,Madrid,"Lérida, Cataluña"
848322738460794880,Franvallelindez,2017-04-01 23:54:36,"RT @SextaNocheTV: .@jesusmarana ""No hay cárceles en este país para meter en la cárcel a todos los que hemos hecho chistes de Carrero Blanco…",166,200,10915,6788,Amsterdam,Entre Narnia y la Alhambra
848322719838031872,marnav96,2017-04-01 23:54:32,"RT @moedetriana: Fuera bromas, lo que se merece Carrero Blanco es un homenaje por todo lo alto. 

Aquí la playlist del acto: https://t.co/r…",1218,530,2883,977,Madrid,
848322685440577537,LiliaMisnovelas,2017-04-01 23:54:23,"RT @fcantero: Chistes de Carrero Blanco: La condena a Cassandra, 'Marca España' en medios internacionales | Público https://t.co/CPLxLgYdz4",3214,1014,55515,10280,Amsterdam,"Arenys de Mar, Cataluña"
848322619631964161,ANGCONPAS,2017-04-01 23:54:08,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",238,251,20666,2325,,"Elche, España"
848322548479741953,JGPR_1992,2017-04-01 23:53:51,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",438,268,6185,1126,Madrid,Bollullos de la Mitación
848322547926040577,thepussyriot,2017-04-01 23:53:51,RT @antibabosos_: o sea no puedo reírme de carrero blanco pero me puedo reír de chistes sobre violaciones y machistas y no voy a la cárcel…,160,1313,6657,12206,Pacific Time (US & Canada),"Guadarrama, Madrid"
848322515365769217,jmpelleja,2017-04-01 23:53:43,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",1858,1674,156265,4491,Paris,"Barcelona,Priorat,Port dlSelva"
848322452467929089,medulio22,2017-04-01 23:53:28,"RT @angelmoran1957: Retweeted Subversivos_ (@subversivos_):

""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y... htt…",1546,1583,21065,284,Amsterdam,
848322451968847872,andres_tecno,2017-04-01 23:53:28,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",307,215,28303,2306,,Fuerteventura. 
848322404573118464,Vgxstin,2017-04-01 23:53:16,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",271,228,24124,12507,Amsterdam,wapo gordo re
848322384444760064,SpideyForever,2017-04-01 23:53:12,"RT @tvidriales: Hoy en Clan tv repiten capitulo d Cuéntame, muerte de Carrero Blanco. Comentan ""no se quien puso la bomba, pero volar, voló""",4785,4762,18071,740,Amsterdam,New York;Queens.
848322255268532226,Monssterkill93,2017-04-01 23:52:41,CARRERO BLANCO *ALGO MALO*,237,87,1376,712,,
848322175203520517,machadodz,2017-04-01 23:52:22,RT @elmundotoday: Anulan la pena a la tuitera que bromeó sobre Carrero Blanco porque el juez ha entendido el chiste https://t.co/jMJqeQz03m…,12479,12171,245363,408,Caracas,"Guatire, Edo. Miranda"
848322145147027457,JavierArocaA,2017-04-01 23:52:15,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",87,34756,11467,179,Paris,Sevilla/Andalusía/La Tierra
848322072359120897,cariocache,2017-04-01 23:51:57,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",750,237,6852,4601,Madrid,
848322045322592256,uluwatu1714,2017-04-01 23:51:51,"RT @RataDesletrada: Insultar a Carrero Blanco, pena de prisión.
Insultar a Muriel Casals, indepe fallecida, NADA DE NADA!! https://t.co/tFp…",465,60,1337,1610,Paris,Catalonia
848322002943455232,asparuh7,2017-04-01 23:51:41,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",2422,1805,106477,3391,Stockholm,suecia 
848322000292655104,HuracanPop,2017-04-01 23:51:40,"Así como le decimos a Jaime el cabeceador de balas, a Luis Carrero Blanco le llaman el astronauta. Googleen. https://t.co/WOhSbuZYbn",1995,4492,218681,31585,Buenos Aires,"Puente Alto, Chile"
848321990633156608,LolVia_14,2017-04-01 23:51:38,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",1591,1690,54484,8591,Madrid,Ciudad-Real Castilla la Mancha
848321981447634945,Malukito29,2017-04-01 23:51:36,"Condenada por contar chistes sobre el fascista Carrero Blanco #Cassandra metan en la cárcel a los ladrones del PP
 https://t.co/drBemKt0VZ",568,200,559,14,Madrid,Pilas
848321960668954628,nereamente,2017-04-01 23:51:31,RT @iunida: ¿Carrero Blanco también regresó al futuro con su coche? #YoSoyCassandra,255,196,1380,945,Amsterdam,Nómada
848321872655724545,WGaztea,2017-04-01 23:51:10,RT @JavierLezaola: Maduro golpista y Carrero Blanco víctima del terrorismo. El mundo al revés,55,41,6222,874,,
848321837050331136,Angel76141363,2017-04-01 23:51:01,Dedicado a Carrero Blanco! Y ahora denunciadme por dañar el honor de las  víctimas del terrorismo https://t.co/ndGAAFM9Td #L6Nlímitehumor,735,671,25609,14741,Pacific Time (US & Canada),"Cádiz,Spain"
848321729948782593,SpainTelevision,2017-04-01 23:50:36,"#videostv Dario Adanti, fundador de Mongolia, lee un chiste popular sobre Carrero Blanco de… https://t.co/ZM25BlLilE",16,166,108337,1,Madrid,
848321721895710720,DavidRA_dai,2017-04-01 23:50:34,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",333,257,15517,1023,Paris,Vallekas
848321693122736128,AJWOWWW,2017-04-01 23:50:27,@kira_95 si todo el problema es por los tweets que pusiste acerca de Carrero blanco que tiene que ver la transexualidad en esto?,986,1195,24908,5766,Greenland,Mi puta casa.
848321666925068289,carmeroso,2017-04-01 23:50:21,Yo tampoco maté a Carrero Blanco https://t.co/PIM9Srat2x vía @El_Plural,1669,555,50494,30086,Madrid,
848321650605117442,Emigrante_69,2017-04-01 23:50:17,RT @elmundotoday: Anulan la pena a la tuitera que bromeó sobre Carrero Blanco porque el juez ha entendido el chiste https://t.co/jMJqeQz03m…,115,3878,611,3823,Pacific Time (US & Canada),Españistán 
848321628912197633,sergiokfe,2017-04-01 23:50:12,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",322,171,8614,4456,Belgrade,
848321551850188800,asparuh7,2017-04-01 23:49:53,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",2422,1805,106477,3391,Stockholm,suecia 
848321490176974849,FenixBlava,2017-04-01 23:49:38,"RT @moedetriana: Fuera bromas, lo que se merece Carrero Blanco es un homenaje por todo lo alto. 

Aquí la playlist del acto: https://t.co/r…",812,609,54616,50892,Madrid,バルセロナ→神戸
848321427833057280,goiko1974,2017-04-01 23:49:24,"@pacomarhuenda @kira_95 Teniendo en cuenta ,la ley d admistia 77: carrero blanco no es víctima d terrorismo (grupos… https://t.co/AmipzbuIbe",387,387,14834,8244,,
848321368605241344,VictorGonz54,2017-04-01 23:49:09,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",6087,10750,119883,18532,Madrid,Gavà - Barcelona  - Spain
848321354747318272,pvpe,2017-04-01 23:49:06,"RT @NuevaRevoluci0n: Opinión | ¿Merece más respeto Carrero Blanco que un gangoso?
Artículo de @LuisAneiros  https://t.co/w8SXE4XW3I

#L6Nlí…",426,114,4082,331,,
848321325622075392,serpico9810,2017-04-01 23:48:59,RT @elpadrecorajede: No puso ningún chiste de Carrero Blanco. #ElSaqueoDeLaMafia https://t.co/nBArtzwhIm,773,316,12418,684,,
848321309343920128,Diego_Getafe89,2017-04-01 23:48:55,RT @Sr_Dios: Un año de cárcel para la tuitera que hizo chistes de Carrero Blanco. Urdangarín sin embargo se puede reir de todos los español…,594,112,2371,266,Greenland,"Getafe, Madrid"
848321194537385984,everian777,2017-04-01 23:48:28,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",7133,9643,327296,79767,,
848321147296993281,_FallingAway__,2017-04-01 23:48:17,"RT @moedetriana: Fuera bromas, lo que se merece Carrero Blanco es un homenaje por todo lo alto. 

Aquí la playlist del acto: https://t.co/r…",68,155,27730,10448,Pacific Time (US & Canada),Lejos del paraíso [607'6 Km]
848321146147786752,carmepamies,2017-04-01 23:48:16,@PicHills @kira_95 Quien no hemos hecho chistes sobre Carrero Blanco en estos 40 años!! Si no hay carceles suficien… https://t.co/ekSEQY05VA,313,122,588,125,Madrid,Catalunya
848321109225340928,kieroirmeamarte,2017-04-01 23:48:08,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",3822,4349,199291,94666,Athens,
848321092368433152,Islasenred,2017-04-01 23:48:04,"RT @Tyrexito: Un runner, un consejero de Esperanza Aguirre y Carrero Blanco entran en un bar. 
Hasta ahí puedo leer sin acabar en la Audien…",649,99,555,446,Pacific Time (US & Canada),
848321090158039042,jordi_bioinfo,2017-04-01 23:48:03,"RT @IgnasiCandela: Aquella noche en la q honramos al primer astronauta español...un tal Carrero Blanco
#IndultoParaCassandra #YoSoyCassandr…",419,113,536,112,Madrid,País Valencià
848321053868924928,IsabelBecerra23,2017-04-01 23:47:54,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",858,398,8691,2944,Amsterdam,"Madrid, Comunidad de Madrid"
848320984964890625,troyana25,2017-04-01 23:47:38,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",347,740,94153,26171,,
848320980292390912,republicarlos,2017-04-01 23:47:37,RT @ElviraLindo: Las bromas sobre Carrero Blanco ya comenzaron a contarse a los pocos días de la voladura del coche. @el_pais  https://t.co…,45,59,2282,409,,
848320946834460672,EbbaSjolen,2017-04-01 23:47:29,RT @eldiarioes: Así ve la prensa internacional la condena a Cassandra por sus tuits sobre Carrero Blanco https://t.co/BovPNNsq9M https://t.…,1135,365,11251,69238,Ljubljana,Outside the cavern
848320915976966144,pablixardixmad,2017-04-01 23:47:22,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",1841,336,3693,1616,,España
848320816454545410,Lunna_77,2017-04-01 23:46:58,"RT @miky_co: En el tema de Cassandra lo 1º es aclarar si Carrero Blanco es ""víctima del terrorismo"". ¿La lucha armada contra una dictadura…",318,643,45828,60082,Madrid,USC Ψ || Limbhad.
848320742869565441,LuisSierra95,2017-04-01 23:46:40,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",279,693,12613,22489,,"Oviedo, España"
848320735898738688,ICervantesI,2017-04-01 23:46:39,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",1602,1358,18110,2006,Eastern Time (US & Canada),"Boston, Mass- y Edo Mex"
848320695230705664,Dieegoar99,2017-04-01 23:46:29,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",261,109,1021,456,,Madrid
848320645800710144,angelmoran1957,2017-04-01 23:46:17,"Retweeted Subversivos_ (@subversivos_):

""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y... https://t.co/dsNsjgxKd1",2942,2960,59175,151,Athens,españa
848320636418228228,angelmoran1957,2017-04-01 23:46:15,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",2942,2960,59175,151,Athens,españa
848320626360233986,serpico9810,2017-04-01 23:46:13,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",773,316,12418,684,,
848320581120520193,jotae1e,2017-04-01 23:46:02,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",141,58,3585,166,Madrid,Barcelona
848320566914416643,juanmayconxita,2017-04-01 23:45:58,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",4391,2321,1385,1278,,Ruecas(Don Benito)España
848320510500929536,Flynfly84,2017-04-01 23:45:45,RT @xaviconde: Paco Sanz haciendo chistes sobre Carrero Blanco para poder luego dar el Paypal.,281,144,11151,463,,Linares
848320473301745666,mafalda_mas,2017-04-01 23:45:36,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",1279,879,21066,2430,Europe/Madrid,Barcelona
848320458437120000,KileKraz,2017-04-01 23:45:32,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",395,93,6291,5600,Pacific Time (US & Canada),
848320451222929408,LopezVillaverde,2017-04-01 23:45:31,RT @eclementen: Lo lamentable es que Carrero Blanco esté considerado víctima del terrorismo cuando el franquismo era terrorismo de Estado #…,745,722,8541,178,Madrid,Cuenca
848320428905025537,josalv74,2017-04-01 23:45:25,"RT @moedetriana: Fuera bromas, lo que se merece Carrero Blanco es un homenaje por todo lo alto. 

Aquí la playlist del acto: https://t.co/r…",186,70,1754,872,Madrid,Moaña
848320373154344960,anavarroortiz,2017-04-01 23:45:12,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",134,197,11746,2900,Madrid,underworld 
848320277977026560,Alicia_Alii8,2017-04-01 23:44:49,"RT @_rudegirl8_: Hoy le he preguntado a mi abuelo si conoce a Carrero Blanco y me ha dicho ""un buen hombre, solo mira lo alto que llegó""…",576,617,13671,3580,,
848320205776441344,miguelsajoma,2017-04-01 23:44:32,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",275,35,1379,2554,,
848320169206329344,1960Anamari,2017-04-01 23:44:24,"RT @thot_elite: La monarquía fue el segundo Joker de Franco,después de Carrero Blanco ..Y así seguimos en Dictadura por herencia..apoyada p…",1610,1341,59898,29016,,"Sevilla, España"
848320132606832644,EduFran24,2017-04-01 23:44:15,"RT @RamonEspinar: Cassandra Vera hizo en Twitter chistes que cualquiera ha oído mil veces sobre Carrero Blanco.

Condenarla es, además de i…",1826,672,58802,55400,Pacific Time (US & Canada),En mi casa
848320114009223169,republisiado,2017-04-01 23:44:10,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",797,827,26392,17191,,Alepo
848320100151308289,carralportas,2017-04-01 23:44:07,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",54,38,5276,6241,,Na miña casa
848320089246007296,Leo_Burghaus,2017-04-01 23:44:04,RT @xaviconde: Paco Sanz haciendo chistes sobre Carrero Blanco para poder luego dar el Paypal.,343,661,14268,11159,Athens,Mallorca - Roma
848319857355624448,tonifix,2017-04-01 23:43:09,"RT @revistamongolia: Nos envían a nuestro mail, nuevos chistes de Carrero Blanco muy muy divertidos. No son Spam pero son pura basura https…",478,48,874,745,Madrid,
848319828796551169,VictorAlmaciga,2017-04-01 23:43:02,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",35,33,1865,24,Madrid,
848319777500274688,poema29,2017-04-01 23:42:50,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",466,458,17006,54583,,Lloret de Mar Bcn Spain
848319761931010048,garirius,2017-04-01 23:42:46,"RT @moedetriana: Fuera bromas, lo que se merece Carrero Blanco es un homenaje por todo lo alto. 

Aquí la playlist del acto: https://t.co/r…",309,445,54905,7495,Madrid,El fregao es mi medio natural
848319717936967681,Yeclando,2017-04-01 23:42:36,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",286,186,2876,3199,,
848319689461821441,monclus,2017-04-01 23:42:29,"Los chistes de Carrero Negro son ilegales por racistas. ¿o si fuera blanco el chiste tendría gracia? 

(Para el #Almirante @PipoBB8 )",20,23,238,40,Madrid,Granada (Spain)
848319580485414912,AndyAndrex,2017-04-01 23:42:03,"RT @marimardona: #YoSoyCassandra 
Esto dijo la @policia a un tuitero sobre amenazas de muerte. Pero cuando se trata de Carrero Blanco los c…",476,492,19666,16011,Pacific Time (US & Canada),Segovia
848319398662328320,serpico9810,2017-04-01 23:41:20,"RT @AntonioMaestre: No, no es lo mismo matar a Carrero Blanco que a Miguel Ángel Blanco. https://t.co/UNyhHTrwzt",773,316,12418,684,,
848319378584215552,ruimardi,2017-04-01 23:41:15,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",64,132,791,9568,Pacific Time (US & Canada),Argentona -Barcelona
848319332555923456,EmeCe_sp,2017-04-01 23:41:04,RT @thehardmenpath: Hasta aquí mi contribución. Por la presente cedo EL CARRERO BLANCO (También conocido como EL MIRLO CARRETERO) al domini…,72,101,27251,11938,Pacific Time (US & Canada),"Granada, España"
848319198338199552,Fucking_RED_cat,2017-04-01 23:40:32,"RT @miky_co: En el tema de Cassandra lo 1º es aclarar si Carrero Blanco es ""víctima del terrorismo"". ¿La lucha armada contra una dictadura…",94,1876,58060,60260,Athens,Barcelona
848319168155975681,vou_de_cu,2017-04-01 23:40:25,"RT @Lolo_Sev: Carrero Blanco fue mano derecha de Franco, un dictador
Aqui algunas perlas de un señor que participo en un golpe de estado
#L…",94,34,674,63,,
848319167900069889,mercedescloilde,2017-04-01 23:40:25,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",447,511,37558,43041,,
848319165022818304,menorqtres,2017-04-01 23:40:24,"RT @_ju1_: Pero vamos, lo de Cassandra, Carrero Blanco y todo este crecimiento de la reacción lo explica muy bien Evaristo https://t.co/cd8…",237,337,20354,7583,Greenland,
848319156323852289,velocipollo3000,2017-04-01 23:40:22,"Carrero Blanco
Campeón de salto.",194,453,34337,28276,Madrid,Lost to the w a v e s
848319149982003201,mstrubell,2017-04-01 23:40:21,"RT @RataDesletrada: Insultar a Carrero Blanco, pena de prisión.
Insultar a Muriel Casals, indepe fallecida, NADA DE NADA!! https://t.co/tFp…",1575,8239,43301,2181,Paris,"Barcelona / Palamós, Catalunya"
848319128351977473,martinopaz,2017-04-01 23:40:15,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",2010,3115,49076,4725,,españa
848319025042141184,Lara_Limoncelli,2017-04-01 23:39:51,RT @DigoqueNO: ¿Condenar a gente que hace chistes sobre Carrero Blanco es síntoma de una democracia avanzada?,265,333,39978,4642,Pacific Time (US & Canada),Bitch City
848318986282557440,yahcono33,2017-04-01 23:39:41,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",797,1491,143328,2323,Pacific Time (US & Canada),
848318831978307584,HordasMoradas,2017-04-01 23:39:05,"RT @protestona1: #L6Nlímitehumor Carrero Blanco era un verdugo del régimen criminal franquista. No era una víctima, era un asesino.",2433,2488,22407,6082,,
848318807110299648,Tunoeres29,2017-04-01 23:38:59,"RT @Giskexe: Para mí, no respetar a las víctimas del terrorismo es equiparar a Carrero Blanco con el resto de asesinados por ETA.",688,104,15868,1431,,
848318786553905152,pepfusterbm,2017-04-01 23:38:54,RT @gerardotc: Mi chiste preferido de Carrero Blanco es el que contó alguien que tiene inmunidad. https://t.co/ttGOBcvdPy,2296,2074,27833,15723,Athens,
848318751753764864,mvalls54,2017-04-01 23:38:46,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",2850,1266,21477,14488,,Alzira
848318749790941184,bette_noir__,2017-04-01 23:38:45,"RT @subversivos_: ""Lo que es un chiste es que en España Carrero Blanco tenga un ducado, y una falta de respeto a la democracia"" @JavierAroc…",2764,1269,59702,24324,Athens,
848318644501270530,serpico9810,2017-04-01 23:38:20,"RT @subversivos_: Vaya zasca que recibe @TeoGarciaEgea de Xavier Sardá : ¿Pero Carrero Blanco era un terrorista, lo sabes? ¡Zasca! 🤣🤣🤣
#L6N…",773,316,12418,684,,
848318638717358080,Ibangarciadb,2017-04-01 23:38:19,"RT @tatifernanmor: Carrero no es Miguel Ángel Blanco, por @Ibangarciadb https://t.co/AgwnmEuw3Q vía @eldiarioes",4243,6454,50932,13806,Madrid,Madrid El Bierzo/León 
848318608388362246,XaviOnFire,2017-04-01 23:38:11,"RT @NuevaRevoluci0n: Opinión | ¿Merece más respeto Carrero Blanco que un gangoso?
Artículo de @LuisAneiros  https://t.co/w8SXE4XW3I

#L6Nlí…",7869,9255,3718,1270,,
